German,English,Context,Date
ostergottesdienstes,easter service,"Der Nordwesten Nigerias wird seit Jahren von Gewalt erschüttert. Diesmal kam der Angriff während eines Ostergottesdienstes, zahlreiche Menschen wurden entführt. Einige der Geiseln konnten befreit werden.",2026-04-07
gleichberechtigung,Equality,"In Syrien fordern Frauen Gleichheit vor dem Gesetz. Angesichts von mehr als 100.000 ""verschwundenen"" Männern leben tausende von ihnen in einem rechtlichen Vakuum. Verweigert ihnen Damaskus die Gleichberechtigung?",2026-04-07
einflussbereich,Sphere of control,Die Ukraine will engere Beziehungen zu Syrien. Es geht auch um die Lieferung von Lebensmitteln. Die Artemis-Crew tritt in den Einflussbereich des Mondes ein. Das Wichtigste in Kürze.,2026-04-07
verschwundenen,disappeared,"In Syrien fordern Frauen Gleichheit vor dem Gesetz. Angesichts von mehr als 100.000 ""verschwundenen"" Männern leben tausende von ihnen in einem rechtlichen Vakuum. Verweigert ihnen Damaskus die Gleichberechtigung?",2026-04-07
lebensmitteln,food.,Die Ukraine will engere Beziehungen zu Syrien. Es geht auch um die Lieferung von Lebensmitteln. Die Artemis-Crew tritt in den Einflussbereich des Mondes ein. Das Wichtigste in Kürze.,2026-04-07
erpressungen,Blackmailing operations,"Erpressungen und religiöser Hass: Mehrere Dutzend alawitische Frauen gelten in Syrien als ""vermisst"". Dahinter stecken offenbar politische wie kriminelle Motive und Strukturen. Die DW hat mit Betroffenen gesprochen.",2026-04-07
konfrontiert,receiving.,"Als das Assad-Regime fällt, kehrt Huda nach Duma zurück - in eine Stadt aus Trümmern. Was sie dort findet, konfrontiert sie mit der Vergangenheit und treibt sie an, trotz allem am Wiederaufbau Syriens mitzuwirken.",2026-04-07
wiederaufbau,Reconstruction,"Als das Assad-Regime fällt, kehrt Huda nach Duma zurück - in eine Stadt aus Trümmern. Was sie dort findet, konfrontiert sie mit der Vergangenheit und treibt sie an, trotz allem am Wiederaufbau Syriens mitzuwirken.",2026-04-07
energiekrise,Energy crisis,"Der Iran-Krieg hat in der EU eine Energiekrise ausgelöst. Brüssel befürchtet Engpässe und ruft dazu auf, den persönlichen Energieverbrauch zu senken. Analysten fordern mehr Investitionen in erneuerbare Energien.",2026-04-07
persönlichen,personal,"Der Iran-Krieg hat in der EU eine Energiekrise ausgelöst. Brüssel befürchtet Engpässe und ruft dazu auf, den persönlichen Energieverbrauch zu senken. Analysten fordern mehr Investitionen in erneuerbare Energien.",2026-04-07
rechtlichen,legal,"In Syrien fordern Frauen Gleichheit vor dem Gesetz. Angesichts von mehr als 100.000 ""verschwundenen"" Männern leben tausende von ihnen in einem rechtlichen Vakuum. Verweigert ihnen Damaskus die Gleichberechtigung?",2026-04-07
alawitische,alawite,"Erpressungen und religiöser Hass: Mehrere Dutzend alawitische Frauen gelten in Syrien als ""vermisst"". Dahinter stecken offenbar politische wie kriminelle Motive und Strukturen. Die DW hat mit Betroffenen gesprochen.",2026-04-07
mitzuwirken,to them,"Als das Assad-Regime fällt, kehrt Huda nach Duma zurück - in eine Stadt aus Trümmern. Was sie dort findet, konfrontiert sie mit der Vergangenheit und treibt sie an, trotz allem am Wiederaufbau Syriens mitzuwirken.",2026-04-07
erschüttert,shaken,"Der Nordwesten Nigerias wird seit Jahren von Gewalt erschüttert. Diesmal kam der Angriff während eines Ostergottesdienstes, zahlreiche Menschen wurden entführt. Einige der Geiseln konnten befreit werden.",2026-04-07
brandenburg,Brandenburg,"Während der Krieg im Nahen Osten die Ölpreise in die Höhe treibt, ist Feldheim in Brandenburg gegen solche Schocks immun. Wie lokal erzeugte Energie Geld spart und Krisen abfedert.",2026-04-07
reihenweise,row by row,In Deutschland werden reihenweise christliche Kirchen geschlossen. Dafür entstehen mehr andere religiöse Bauten. Die Religion der Menschen aus Indien oder Syrien macht das Stadtbild bunter.,2026-04-07
