German,English,Context,Date
tankstellenpächter,petrol station leaseholder,Der Besuch an der Zapfsäule ist in Deutschland kostspielig geworden. Sogar Tankstellenpächter beschweren sich über die Öl-Konzerne. Die Bundesregierung plant derzeit keine Spritpreisbremse.,2026-03-05
spritpreisbremse,fuel price brake,Der Besuch an der Zapfsäule ist in Deutschland kostspielig geworden. Sogar Tankstellenpächter beschweren sich über die Öl-Konzerne. Die Bundesregierung plant derzeit keine Spritpreisbremse.,2026-03-05
hunderttausende,Hundreds of thousands?,"Trotz der Sanktionen sind deutsche Komponenten in Drohnen zu finden, mit denen Russland die Ukraine angreift. Ihre Zahl könnte Hunderttausende erreichen, und das russische Militär schätzt deutsche Bauteile offenbar sehr.",2026-03-05
bundesregierung,Bundesregierung (German Government),Der Besuch an der Zapfsäule ist in Deutschland kostspielig geworden. Sogar Tankstellenpächter beschweren sich über die Öl-Konzerne. Die Bundesregierung plant derzeit keine Spritpreisbremse.,2026-03-05
militarisierung,Militarisierung // Militarization,"Aktivisten in Berlin haben vor einer Fabrik protestiert, die ihre Produktion von Autoteilen auf Munition umstellt. Andere argumentieren, dass Militarisierung mehr Sicherheit für die Arbeitsplätze bringt.",2026-03-05
klimafreundlich,Climate friendly,Weltweit wird immer häufiger mit Wärmepumpen geheizt. Das spart Geld und ist klimafreundlich. Doch wie gut arbeiten sie bei sehr tiefen Temperaturen? In Nordeuropa ist die Technik schon lange bewährt.,2026-03-05
jugendbewegung,German Youth Movement,Im September 2025 zwangen Proteste der jungen Generation die damalige Regierung zum Rücktritt. Am Donnerstag finden Neuwahlen statt. Erfüllen sich die Forderungen der Jugendbewegung?,2026-03-05
konfrontation,ENCOUNTER,Die Angriffe der USA und Israels auf den Iran sowie die iranischen Gegenschläge erfassen inzwischen nahezu den ganzen Nahen Osten. Wie wird sich diese Konfrontation auf Russlands Krieg gegen die Ukraine auswirken?,2026-03-05
kriegsschiffe,Naval ships,Innerhalb von vier Tagen haben die USA nach eigenen Angaben zahlreiche iranische Kriegsschiffe zerstört. Bundeskanzler Merz und US-Präsident Trump betonen ihre gemeinsame Linie im Iran-Krieg. Das Wichtigste in Kürze.,2026-03-05
argumentieren,arguments,"Aktivisten in Berlin haben vor einer Fabrik protestiert, die ihre Produktion von Autoteilen auf Munition umstellt. Andere argumentieren, dass Militarisierung mehr Sicherheit für die Arbeitsplätze bringt.",2026-03-05
arbeitsplätze,Jobs,"Aktivisten in Berlin haben vor einer Fabrik protestiert, die ihre Produktion von Autoteilen auf Munition umstellt. Andere argumentieren, dass Militarisierung mehr Sicherheit für die Arbeitsplätze bringt.",2026-03-05
gegenschläge,Counterstrikes,Die Angriffe der USA und Israels auf den Iran sowie die iranischen Gegenschläge erfassen inzwischen nahezu den ganzen Nahen Osten. Wie wird sich diese Konfrontation auf Russlands Krieg gegen die Ukraine auswirken?,2026-03-05
temperaturen,temperatures,Weltweit wird immer häufiger mit Wärmepumpen geheizt. Das spart Geld und ist klimafreundlich. Doch wie gut arbeiten sie bei sehr tiefen Temperaturen? In Nordeuropa ist die Technik schon lange bewährt.,2026-03-05
komponenten,components,"Trotz der Sanktionen sind deutsche Komponenten in Drohnen zu finden, mit denen Russland die Ukraine angreift. Ihre Zahl könnte Hunderttausende erreichen, und das russische Militär schätzt deutsche Bauteile offenbar sehr.",2026-03-05
kostspielig,costly,Der Besuch an der Zapfsäule ist in Deutschland kostspielig geworden. Sogar Tankstellenpächter beschweren sich über die Öl-Konzerne. Die Bundesregierung plant derzeit keine Spritpreisbremse.,2026-03-05
israelische,Israeli,Die israelische Armee nimmt den fünften Tag in Folge Ziele in Teheran unter Beschuss. Auch Schläge gegen die Hisbollah im Libanon dauern an.,2026-03-05
protestiert,protests,"Aktivisten in Berlin haben vor einer Fabrik protestiert, die ihre Produktion von Autoteilen auf Munition umstellt. Andere argumentieren, dass Militarisierung mehr Sicherheit für die Arbeitsplätze bringt.",2026-03-05
forderungen,receivables,Im September 2025 zwangen Proteste der jungen Generation die damalige Regierung zum Rücktritt. Am Donnerstag finden Neuwahlen statt. Erfüllen sich die Forderungen der Jugendbewegung?,2026-03-05
