German,English,Context,Date
temperaturhöchststände,temperature peaks,"Mit einer sogenannten ""Trump-Dividende"" will der US-Präsident Wähler für die Kongresswahlen mobilisieren. Der August hat weltweit neue Temperaturhöchststände gebracht. Der DW-Nachrichtenüberblick.",2026-09-10
englischkenntnisse,Proficiency in English,"Ein Uniprofessor fordert, Englisch an Schulen nicht mehr als benotetes Kernfach zu unterrichten. Gegner argumentieren, dass in der globalisierten Welt gute Englischkenntnisse für Staat und Karriere von Vorteil sind.",2026-09-10
teilprivatisierung,partial privatisation,Der EU-Kommissar aus Malta kritisiert den Weltverband scharf. Die geplante Teilprivatisierung der WM-Vermarktung sei ein weiteres Beispiel für schlechte Führung. Zugleich wächst der Druck auf FIFA-Präsident Infantino.,2026-09-10
sanktionsumgehung,sanction circumvention,"Die Bundesregierung will jetzt entschiedener gegen die russische Schattenflotte vorgehen, der Sanktionsumgehung und Sabotage vorgeworfen wird. Andere europäische Länder machen es bereits vor.",2026-09-10
präsidialsystem,presidential system,Äthiopiens Premier Abiy Ahmed könnte von einer geplanten Verfassungsreform profitieren. Ein neues Präsidialsystem würde die Macht im Land neu ordnen - und könnte ihm ein noch stärkeres Amt verschaffen.,2026-09-10
mitarbeitenden,staff members,Das Goethe-Institut gehörte zu den letzten in Russland noch tätigen deutschen Einrichtungen. Moskau hatte das Aus verkündet. Zum 13. September ist nun für die Mitarbeitenden dort Schluss.,2026-09-10
globalisierten,globalised,"Ein Uniprofessor fordert, Englisch an Schulen nicht mehr als benotetes Kernfach zu unterrichten. Gegner argumentieren, dass in der globalisierten Welt gute Englischkenntnisse für Staat und Karriere von Vorteil sind.",2026-09-10
entschiedener,more decisive,"Die Bundesregierung will jetzt entschiedener gegen die russische Schattenflotte vorgehen, der Sanktionsumgehung und Sabotage vorgeworfen wird. Andere europäische Länder machen es bereits vor.",2026-09-10
hochsensible,highly sensitive,"US-Tech-Konzerne sammeln, verknüpfen und verkaufen immer mehr Informationen über ihre User. Der jüngste Skandal bei der Dating-App Grindr zeigt, wie einfach hochsensible Daten in falsche Hände geraten können.",2026-09-10
uniprofessor,uniprofessor,"Ein Uniprofessor fordert, Englisch an Schulen nicht mehr als benotetes Kernfach zu unterrichten. Gegner argumentieren, dass in der globalisierten Welt gute Englischkenntnisse für Staat und Karriere von Vorteil sind.",2026-09-10
