German,English,Context,Date
untersuchungshaft,custody awaiting trial,Seit sechs Wochen sitzt DW-Korrespondent Alican Uludağ in Istanbul in Untersuchungshaft. Als völlig unverhältnismäßig kritisieren das seine Anwälte. Der Fall zeigt den wachsenden Druck auf Journalisten in der Türkei.,2026-04-08
unverhältnismäßig,disproportionate,Seit sechs Wochen sitzt DW-Korrespondent Alican Uludağ in Istanbul in Untersuchungshaft. Als völlig unverhältnismäßig kritisieren das seine Anwälte. Der Fall zeigt den wachsenden Druck auf Journalisten in der Türkei.,2026-04-08
schiffsverkehr,SHIPPING,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
wahlniederlage,electoral defeat,"US-Vizepräsident JD Vance ist nach Budapest gereist, um Viktor Orbán zu unterstützen. Denn Ungarns Premier droht eine Wahlniederlage am kommenden Sonntag. Kann der prominente Gast aus Washington die noch verhindern?",2026-04-08
vizepräsident,Vice President,"US-Vizepräsident JD Vance ist nach Budapest gereist, um Viktor Orbán zu unterstützen. Denn Ungarns Premier droht eine Wahlniederlage am kommenden Sonntag. Kann der prominente Gast aus Washington die noch verhindern?",2026-04-08
spektakulären,spectacular,Sie waren so weit von der Erde entfernt wie kein Mensch zuvor. Nach spektakulären Blicken auf die Rückseite des Mondes sind die vier Raumfahrer nun wieder auf dem Weg nach Hause.,2026-04-08
mondumrundung,orbiting the moon,"US-Präsident Trump besteht auf einer Öffnung der Straße von Hormus noch an diesem Dienstag. Die Astronauten von ""Artemis 2"" schließen ihre Mondumrundung ab. Das Wichtigste in Kürze.",2026-04-08
gewalttätigen,violent,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
lieferketten,Supply chains,"Wie lang auch immer der Iran-Krieg noch dauert: Sobald die Straße von Hormus wieder geöffnet ist, wird sich zeigen, wie schnell sich die Lieferketten für Energie, Düngemittel und andere Güter erholen können.",2026-04-08
unterstützen,they have organised themselves,"US-Vizepräsident JD Vance ist nach Budapest gereist, um Viktor Orbán zu unterstützen. Denn Ungarns Premier droht eine Wahlniederlage am kommenden Sonntag. Kann der prominente Gast aus Washington die noch verhindern?",2026-04-08
unmittelbar,direct,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
aufeinander,with a finely,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
freigegeben,shared,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
abgeschoben,Slid off,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
zuwanderern,migrate,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
gestellten,provided,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
ultimatums,ultimatums,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
prominente,Celebrities,"US-Vizepräsident JD Vance ist nach Budapest gereist, um Viktor Orbán zu unterstützen. Denn Ungarns Premier droht eine Wahlniederlage am kommenden Sonntag. Kann der prominente Gast aus Washington die noch verhindern?",2026-04-08
türkischen,turkish,Vor dem israelischen Konsulat in der türkischen Metropole Istanbul ist es zu einem tödlichen Schusswechsel zwischen Polizei und mehreren Angreifern gekommen. Die Staatsanwaltschaft ermittelt.,2026-04-08
raumfahrer,spacemen,Sie waren so weit von der Erde entfernt wie kein Mensch zuvor. Nach spektakulären Blicken auf die Rückseite des Mondes sind die vier Raumfahrer nun wieder auf dem Weg nach Hause.,2026-04-08
irreguläre,Irregular,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
ermittelt,detected,Vor dem israelischen Konsulat in der türkischen Metropole Istanbul ist es zu einem tödlichen Schusswechsel zwischen Polizei und mehreren Angreifern gekommen. Die Staatsanwaltschaft ermittelt.,2026-04-08
rückseite,back,Sie waren so weit von der Erde entfernt wie kein Mensch zuvor. Nach spektakulären Blicken auf die Rückseite des Mondes sind die vier Raumfahrer nun wieder auf dem Weg nach Hause.,2026-04-08
zumindest,comprises;,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
komplexer,more complex,"Wird es hierzulande sicherer, wenn mehr irreguläre Migranten abgeschoben werden? Kanzler Friedrich Merz erweckt zumindest diesen Eindruck, wenn er von gewalttätigen Zuwanderern spricht. Doch die Realität ist komplexer.",2026-04-08
auflagen,REQUIREMENTS,Unmittelbar vor Ablauf des von US-Präsident Trump gestellten Ultimatums an den Iran gehen beide Seiten aufeinander zu. Die Straße von Hormus soll unter Auflagen für den Schiffsverkehr wieder freigegeben werden.,2026-04-08
