German,English,Context,Date
premierministerbüro,prime Minister's Office,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
bewährungsprobe,test,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
benachteiligten,disadvantaged,"An der Impact Academy in Kairo lernen Mädchen aus sozial benachteiligten Verhältnissen zu boxen. In einer Gesellschaft, die von Vorurteilen und Gewalt gegen Frauen geprägt ist, wollen sie ihren eigenen Weg gehen.",2026-03-14
pakistanische,pakistani,"Im ""offenen Krieg"" Pakistans gegen Afghanistan beschränkten sich die Kämpfe zuletzt auf das Grenzgebiet. Nun flog die pakistanische Armee auch wieder Angriffe im Landesinneren.",2026-03-14
landesinneren,interior of the country,"Im ""offenen Krieg"" Pakistans gegen Afghanistan beschränkten sich die Kämpfe zuletzt auf das Grenzgebiet. Nun flog die pakistanische Armee auch wieder Angriffe im Landesinneren.",2026-03-14
vorübergehend,must work momentary,Der Angreifer starb bei einem Schusswechsel mit der Polizei. Die USA erlauben vorübergehend den Kauf von russischem Öl. Das Wichtigste in Kürze.,2026-03-14
nepalesischen,nepali,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
verhältnissen,ratios,"An der Impact Academy in Kairo lernen Mädchen aus sozial benachteiligten Verhältnissen zu boxen. In einer Gesellschaft, die von Vorurteilen und Gewalt gegen Frauen geprägt ist, wollen sie ihren eigenen Weg gehen.",2026-03-14
nennenswerte,noteworthy,"2015 noch half Europa, das Wiener Abkommen über das iranische Atomprogramm zu verhandeln. Doch im aktuellen Konflikt mit Iran spielt die EU keine nennenswerte Rolle mehr.",2026-03-14
beschränkten,restricted,"Im ""offenen Krieg"" Pakistans gegen Afghanistan beschränkten sich die Kämpfe zuletzt auf das Grenzgebiet. Nun flog die pakistanische Armee auch wieder Angriffe im Landesinneren.",2026-03-14
dramatischen,dramatic,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
afghanistan,Afghanistan,"Im ""offenen Krieg"" Pakistans gegen Afghanistan beschränkten sich die Kämpfe zuletzt auf das Grenzgebiet. Nun flog die pakistanische Armee auch wieder Angriffe im Landesinneren.",2026-03-14
grenzgebiet,zone contiguous to the frontier,"Im ""offenen Krieg"" Pakistans gegen Afghanistan beschränkten sich die Kämpfe zuletzt auf das Grenzgebiet. Nun flog die pakistanische Armee auch wieder Angriffe im Landesinneren.",2026-03-14
freilassung,final discharge of prisoner,"Die Freilassung erfolge im ""Geiste des guten Willens und der engen Beziehungen"" zum Vatikan, heißt es aus Kubas Hauptstadt Havanna. Nach wie vor gibt es in Kuba aber fast 1200 politische Gefangene.",2026-03-14
vorurteilen,prejudices,"An der Impact Academy in Kairo lernen Mädchen aus sozial benachteiligten Verhältnissen zu boxen. In einer Gesellschaft, die von Vorurteilen und Gewalt gegen Frauen geprägt ist, wollen sie ihren eigenen Weg gehen.",2026-03-14
kathmandus,kathmandus,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
gefangene,Prisoners,"Die Freilassung erfolge im ""Geiste des guten Willens und der engen Beziehungen"" zum Vatikan, heißt es aus Kubas Hauptstadt Havanna. Nach wie vor gibt es in Kuba aber fast 1200 politische Gefangene.",2026-03-14
angreifer,Attacker,Der Angreifer starb bei einem Schusswechsel mit der Polizei. Die USA erlauben vorübergehend den Kauf von russischem Öl. Das Wichtigste in Kürze.,2026-03-14
nächsten,the next,"Im Kongo ist die Bevölkerung am Sonntag aufgerufen, ihre Stimme für den nächsten Präsidenten abzugeben. Doch der steht schon fest - da sind sich Beobachter einig. Denis Sassou Nguesso regiert seit vier Jahrzehnten.",2026-03-14
balendra,balendra,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
markiert,checked,Der Sprung Balendra Shahs von den Straßen Kathmandus ins Premierministerbüro markiert einen dramatischen Wandel in der nepalesischen Politik und eine große Bewährungsprobe für die nächste Regierung.,2026-03-14
verzicht,assurance,"Cem Özdemir hat die Landtagswahl in Baden-Württemberg mit dem Verzicht auf viele grüne Inhalte gewonnen. Seine Partei überlegt noch, ob sie das gut findet.",2026-03-14
