German,English,Context,Date
vorjahreszeitraum,Euro (24.1m Euro in the same period last year).,Im vergangenen Vierteljahr mussten weniger Menschen Deutschland zwangsweise verlassen als im Vorjahreszeitraum. Für Kritik sorgen weiterhin Abschiebungen in bestimmte Regionen.,2026-05-01
fraktionsklausur,caucus of the parliamentary group,"Die Grünen greifen auf ihrer Fraktionsklausur CDU-Wirtschaftsministerin Reiche an, richten sich aber auch auf eine Zusammenarbeit mit den Konservativen ein.",2026-05-01
zugeständnissen,concessions,"Washington setzt darauf, mit einer See-Blockade und Drohungen den Iran zu Zugeständnissen zu zwingen. Wie groß ist der Spielraum des Regimes in Teheran?",2026-05-01
freihandelszone,Free-Trade Zone,Seit diesem Freitag besteht zwischen der EU und vier südamerikanischen Staaten die größte Freihandelszone der Welt. US-Präsident Trump droht auch Spanien und Italien mit Truppenabzug. Der DW-Nachrichtenüberblick.,2026-05-01
gemeinsamkeiten,the similarities,Donald Trump droht mit einer Reduzierung der US-Truppen in Deutschland. Kanzler Friedrich Merz reagiert gelassen. Bei einem Bundeswehr-Besuch betont er die Gemeinsamkeiten mit den USA.,2026-05-01
schlagabtausch,Exchange of blows,Die USA erwägen laut Präsident Trump eine Reduzierung ihrer in Deutschland stationierten Truppen. Hintergrund ist ein verbaler Schlagabtausch zwischen Trump und Bundeskanzler Merz über den Iran-Krieg.,2026-05-01
stationierten,stationed,Die USA erwägen laut Präsident Trump eine Reduzierung ihrer in Deutschland stationierten Truppen. Hintergrund ist ein verbaler Schlagabtausch zwischen Trump und Bundeskanzler Merz über den Iran-Krieg.,2026-05-01
terroristisch,Terroristisch // Terrorist,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
messerangriff,knife attack,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
konservativen,conservative,"Die Grünen greifen auf ihrer Fraktionsklausur CDU-Wirtschaftsministerin Reiche an, richten sich aber auch auf eine Zusammenarbeit mit den Konservativen ein.",2026-05-01
truppenabzug,troop withdrawal,Seit diesem Freitag besteht zwischen der EU und vier südamerikanischen Staaten die größte Freihandelszone der Welt. US-Präsident Trump droht auch Spanien und Italien mit Truppenabzug. Der DW-Nachrichtenüberblick.,2026-05-01
eingestuften,classified,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
seeblockade,quote:,"Die Seeblockade soll das Regime in Teheran unter Druck setzen, doch die Folgen spüren vor allem die Menschen im Iran. Inflation, Angst vor Jobverlust und zunehmende Erschöpfung prägen den Alltag vieler Menschen.",2026-05-01
erschöpfung,"Exhaustion,","Die Seeblockade soll das Regime in Teheran unter Druck setzen, doch die Folgen spüren vor allem die Menschen im Iran. Inflation, Angst vor Jobverlust und zunehmende Erschöpfung prägen den Alltag vieler Menschen.",2026-05-01
reduzierung,reduce risks,Die USA erwägen laut Präsident Trump eine Reduzierung ihrer in Deutschland stationierten Truppen. Hintergrund ist ein verbaler Schlagabtausch zwischen Trump und Bundeskanzler Merz über den Iran-Krieg.,2026-05-01
vierteljahr,QUARTER,Im vergangenen Vierteljahr mussten weniger Menschen Deutschland zwangsweise verlassen als im Vorjahreszeitraum. Für Kritik sorgen weiterhin Abschiebungen in bestimmte Regionen.,2026-05-01
zwangsweise,compulsory,Im vergangenen Vierteljahr mussten weniger Menschen Deutschland zwangsweise verlassen als im Vorjahreszeitraum. Für Kritik sorgen weiterhin Abschiebungen in bestimmte Regionen.,2026-05-01
jobverlust,Job loss,"Die Seeblockade soll das Regime in Teheran unter Druck setzen, doch die Folgen spüren vor allem die Menschen im Iran. Inflation, Angst vor Jobverlust und zunehmende Erschöpfung prägen den Alltag vieler Menschen.",2026-05-01
zunehmende,Increasing,"Die Seeblockade soll das Regime in Teheran unter Druck setzen, doch die Folgen spüren vor allem die Menschen im Iran. Inflation, Angst vor Jobverlust und zunehmende Erschöpfung prägen den Alltag vieler Menschen.",2026-05-01
spielraum,leeway,"Washington setzt darauf, mit einer See-Blockade und Drohungen den Iran zu Zugeständnissen zu zwingen. Wie groß ist der Spielraum des Regimes in Teheran?",2026-05-01
britische,British,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
jüdischer,jewish,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
gemeinden,Municipalities,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
bestimmte,bestimmte,Im vergangenen Vierteljahr mussten weniger Menschen Deutschland zwangsweise verlassen als im Vorjahreszeitraum. Für Kritik sorgen weiterhin Abschiebungen in bestimmte Regionen.,2026-05-01
verbaler,verbal,Die USA erwägen laut Präsident Trump eine Reduzierung ihrer in Deutschland stationierten Truppen. Hintergrund ist ein verbaler Schlagabtausch zwischen Trump und Bundeskanzler Merz über den Iran-Krieg.,2026-05-01
verletzt,had you not violated ?,Nach einem als terroristisch eingestuften Messerangriff auf Juden in London will die britische Regierung die Sicherheit jüdischer Gemeinden erhöhen. Bei der Tat wurden zwei Menschen verletzt.,2026-05-01
