German,English,Context,Date
wachstumsvorhersage,growth forecast,Vor dem Hintergrund der wirtschaftlichen Auswirkungen des Iran-Kriegs hat die EU-Kommission ihre Wachstumsvorhersage für Deutschland deutlich gesenkt. Für den Euroraum sind die Aussichten kaum besser.,2026-05-22
milliardenverlusten,billions in losses,SpaceX bereitet den wohl größten Börsengang der Geschichte vor. Trotz Milliardenverlusten wächst das Geschäft stark - und Milliardär Elon Musk sichert sich dauerhaft die Kontrolle.,2026-05-22
luftverkehrsteuer,air traffic tax,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
beitrittsprozess,ACCESSION PROCESS,"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
unabhängigkeit,Independence,Noch nie war ein Vorsitzender der US-amerikanischen Notenbank so umstritten. Wer ist Kevin Warsh? Kann er die Unabhängigkeit bewahren oder wird er zum Handlanger des US-Präsidenten?,2026-05-22
mitgliedschaft,subscription,"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
standortkosten,Location Cost,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
angelegenheit,The present,"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
kerosinpreise,kerosene prices,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
vorsitzender,Supervisory Board,Noch nie war ein Vorsitzender der US-amerikanischen Notenbank so umstritten. Wer ist Kevin Warsh? Kann er die Unabhängigkeit bewahren oder wird er zum Handlanger des US-Präsidenten?,2026-05-22
langwierige,protracted,"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
assoziierte,60.7),"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
angeblicher,alleged,"Drei Monate war DW-Korrespondent Alican Uludağ in der Türkei inhaftiert - unter anderem wegen angeblicher ""Präsidentenbeleidigung"". Das Gefängnis durfte er nun verlassen. Der Prozess gegen ihn geht aber weiter.",2026-05-22
handlanger,accomplice,Noch nie war ein Vorsitzender der US-amerikanischen Notenbank so umstritten. Wer ist Kevin Warsh? Kann er die Unabhängigkeit bewahren oder wird er zum Handlanger des US-Präsidenten?,2026-05-22
aussichten,outlook,Vor dem Hintergrund der wirtschaftlichen Auswirkungen des Iran-Kriegs hat die EU-Kommission ihre Wachstumsvorhersage für Deutschland deutlich gesenkt. Für den Euroraum sind die Aussichten kaum besser.,2026-05-22
gebeutelte,battered,"Der EU-Beitrittsprozess der Ukraine ist eine langwierige Angelegenheit. Vor dem Hintergrund plädiert Bundeskanzler Friedrich Merz für eine ""assoziierte Mitgliedschaft"" für das vom Krieg gebeutelte Land.",2026-05-22
börsengang,IPO,SpaceX bereitet den wohl größten Börsengang der Geschichte vor. Trotz Milliardenverlusten wächst das Geschäft stark - und Milliardär Elon Musk sichert sich dauerhaft die Kontrolle.,2026-05-22
milliardär,billionaire,SpaceX bereitet den wohl größten Börsengang der Geschichte vor. Trotz Milliardenverlusten wächst das Geschäft stark - und Milliardär Elon Musk sichert sich dauerhaft die Kontrolle.,2026-05-22
inhaftiert,April 1884 - †3.,"Drei Monate war DW-Korrespondent Alican Uludağ in der Türkei inhaftiert - unter anderem wegen angeblicher ""Präsidentenbeleidigung"". Das Gefängnis durfte er nun verlassen. Der Prozess gegen ihn geht aber weiter.",2026-05-22
revolution,Revolt,"Donald Trump ist nicht der erste US-Präsident, der Kuba übernehmen will. Schon 1848 wollten die USA die Insel kaufen - ohne Erfolg. Washington hatte trotzdem lange das Sagen. Bis zur Revolution 1959.",2026-05-22
befürchten,clavellated ...,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
notenbank,approved issuing bank,Noch nie war ein Vorsitzender der US-amerikanischen Notenbank so umstritten. Wer ist Kevin Warsh? Kann er die Unabhängigkeit bewahren oder wird er zum Handlanger des US-Präsidenten?,2026-05-22
dauerhaft,permanently,SpaceX bereitet den wohl größten Börsengang der Geschichte vor. Trotz Milliardenverlusten wächst das Geschäft stark - und Milliardär Elon Musk sichert sich dauerhaft die Kontrolle.,2026-05-22
gefängnis,Prison,"Drei Monate war DW-Korrespondent Alican Uludağ in der Türkei inhaftiert - unter anderem wegen angeblicher ""Präsidentenbeleidigung"". Das Gefängnis durfte er nun verlassen. Der Prozess gegen ihn geht aber weiter.",2026-05-22
entlasten,relieve,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
verpuffen,their money.,"Die Senkung der Luftverkehrsteuer soll die Branche entlasten und Tickets billiger machen. Doch Experten befürchten, dass die Maßnahme angesichts steigender Kerosinpreise und anderer Standortkosten verpuffen könnte.",2026-05-22
bewahren,[],Noch nie war ein Vorsitzender der US-amerikanischen Notenbank so umstritten. Wer ist Kevin Warsh? Kann er die Unabhängigkeit bewahren oder wird er zum Handlanger des US-Präsidenten?,2026-05-22
vermutet,suspects,"Dämpfer für Donald Trump vor Gericht: Ein Richter hebt Vorladungen gegen Fed-Chef Jerome Powell auf und vermutet, dass das Verfahren politisch motiviert war. Das Justizministerium will gegen die Entscheidung vorgehen.",2026-05-22
