German,English,Context,Date
kinderschutzorganisation,child protection organisation,Ein Bericht der UN-Kinderschutzorganisation UNICEF kommt zu erschreckenden Ergebnissen: Sexuelle Übergriffe im Netz auf Kinder und Jugendliche häufen sich. Und die Täter sind oft keine Unbekannten.,2026-09-03
volkswirtschaften,economies,"Das Ereignis habe ""das Potenzial, Gesellschaften und Volkswirtschaften auf der ganzen Welt einen massiven Schlag zu versetzen"", sagte WMO-Generalsekretärin Celeste Saulo.",2026-09-03
generalsekretärin,Secretary-General,"Das Ereignis habe ""das Potenzial, Gesellschaften und Volkswirtschaften auf der ganzen Welt einen massiven Schlag zu versetzen"", sagte WMO-Generalsekretärin Celeste Saulo.",2026-09-03
wirtschaftsräume,and service rooms.,"In Afrika entstehen zügig hochmoderne Rechenzentren, die regionale Wirtschaftsräume vernetzen. Doch viele ärmere Afrikaner bleiben außen vor. Der technologische Fortschritt droht so, eine Spaltung zu vertiefen.",2026-09-03
erschreckenden,frightening,Ein Bericht der UN-Kinderschutzorganisation UNICEF kommt zu erschreckenden Ergebnissen: Sexuelle Übergriffe im Netz auf Kinder und Jugendliche häufen sich. Und die Täter sind oft keine Unbekannten.,2026-09-03
beethovenfest,beethovenfest,"Eine neue Akustik und digitale Klangwelten weisen beim Bonner Beethovenfest in die Zukunft. Unter dem Motto ""Nach Hause/Daheim"" bereichern Musiker anderer Kulturen mit Stücken ihrer Heimat das Klangspektrum.",2026-09-03
klangspektrum,sound spectrum,"Eine neue Akustik und digitale Klangwelten weisen beim Bonner Beethovenfest in die Zukunft. Unter dem Motto ""Nach Hause/Daheim"" bereichern Musiker anderer Kulturen mit Stücken ihrer Heimat das Klangspektrum.",2026-09-03
wählergruppe,Free Voters,Bei Wahlen kommt es in Deutschland zunehmend auch auf die Stimmen von Menschen mit Einwanderungsgeschichte an - doch die etablierten Parteien holen diese Wählergruppe kaum ab.,2026-09-03
annäherungen,approximations,"In Libyen soll binnen zwei Jahren gewählt werden. Doch sind die rivalisierenden Regierungen bereit, Macht abzugeben? Die UN sprechen von ""wichtigen Schritten"" für eine Annäherungen zwischen den verfeindeten Regierungen.",2026-09-03
verfeindeten,hostile,"In Libyen soll binnen zwei Jahren gewählt werden. Doch sind die rivalisierenden Regierungen bereit, Macht abzugeben? Die UN sprechen von ""wichtigen Schritten"" für eine Annäherungen zwischen den verfeindeten Regierungen.",2026-09-03
schmerzhaft,painful,"Als Reaktion auf den versuchten Anschlag am Flughafen Leipzig, für den Berlin Moskau verantwortlich macht, schließt Deutschland unter anderem das russische Generalkonsulat in Bonn. Wie schmerzhaft ist das für den Kreml?",2026-09-03
klangwelten,soundscapes,"Eine neue Akustik und digitale Klangwelten weisen beim Bonner Beethovenfest in die Zukunft. Unter dem Motto ""Nach Hause/Daheim"" bereichern Musiker anderer Kulturen mit Stücken ihrer Heimat das Klangspektrum.",2026-09-03
ergebnissen,results.,Ein Bericht der UN-Kinderschutzorganisation UNICEF kommt zu erschreckenden Ergebnissen: Sexuelle Übergriffe im Netz auf Kinder und Jugendliche häufen sich. Und die Täter sind oft keine Unbekannten.,2026-09-03
etablierten,established,Bei Wahlen kommt es in Deutschland zunehmend auch auf die Stimmen von Menschen mit Einwanderungsgeschichte an - doch die etablierten Parteien holen diese Wählergruppe kaum ab.,2026-09-03
hochmoderne,"STATE OF THE ART,","In Afrika entstehen zügig hochmoderne Rechenzentren, die regionale Wirtschaftsräume vernetzen. Doch viele ärmere Afrikaner bleiben außen vor. Der technologische Fortschritt droht so, eine Spaltung zu vertiefen.",2026-09-03
schließung,Closure,Russland kündigt als Reaktion auf deutsche Strafmaßnahmen die Schließung der Goethe-Institute im Land an. Außenminister Johann Wadephul bedauert den Schritt und verteidigt das Vorgehen Berlins.,2026-09-03
bereichern,they enrich,"Eine neue Akustik und digitale Klangwelten weisen beim Bonner Beethovenfest in die Zukunft. Unter dem Motto ""Nach Hause/Daheim"" bereichern Musiker anderer Kulturen mit Stücken ihrer Heimat das Klangspektrum.",2026-09-03
institute,Institutions,Russland kündigt als Reaktion auf deutsche Strafmaßnahmen die Schließung der Goethe-Institute im Land an. Außenminister Johann Wadephul bedauert den Schritt und verteidigt das Vorgehen Berlins.,2026-09-03
kritikern,critics,Die Bundesregierung macht Russland für einen gescheiterten Anschlag in Leipzig verantwortlich. Doch die Konsequenzen sind Kritikern noch nicht hart genug.,2026-09-03
schritten,steps,"In Libyen soll binnen zwei Jahren gewählt werden. Doch sind die rivalisierenden Regierungen bereit, Macht abzugeben? Die UN sprechen von ""wichtigen Schritten"" für eine Annäherungen zwischen den verfeindeten Regierungen.",2026-09-03
vernetzen,community.,"In Afrika entstehen zügig hochmoderne Rechenzentren, die regionale Wirtschaftsräume vernetzen. Doch viele ärmere Afrikaner bleiben außen vor. Der technologische Fortschritt droht so, eine Spaltung zu vertiefen.",2026-09-03
afrikaner,African,"In Afrika entstehen zügig hochmoderne Rechenzentren, die regionale Wirtschaftsräume vernetzen. Doch viele ärmere Afrikaner bleiben außen vor. Der technologische Fortschritt droht so, eine Spaltung zu vertiefen.",2026-09-03
versetzen,transfer,"Das Ereignis habe ""das Potenzial, Gesellschaften und Volkswirtschaften auf der ganzen Welt einen massiven Schlag zu versetzen"", sagte WMO-Generalsekretärin Celeste Saulo.",2026-09-03
bedauert,regrets,Russland kündigt als Reaktion auf deutsche Strafmaßnahmen die Schließung der Goethe-Institute im Land an. Außenminister Johann Wadephul bedauert den Schritt und verteidigt das Vorgehen Berlins.,2026-09-03
