German,English,Context,Date
parlamentspräsidentin,speaker of Parliament,Agnes Forsthoffer war Hotelmanagerin in einem Kurort. Dann wurde sie Parlamentspräsidentin und gewann mit ihrer besonnenen Art schnell auch Gegner für sich. Sie setzt der Macht Grenzen - das spürt sogar der Premier.,2026-08-18
wirtschaftsleistung,Economic performance,Angesichts des wachsenden Drucks aus China will Taiwan 2027 so viel für seine Verteidigung ausgeben wie nie zuvor. Mehr als drei Prozent der Wirtschaftsleistung sind vorgesehen - doch das Parlament muss noch zustimmen.,2026-08-18
geschlossenheit,Closedness,"Nach dem massenhaften Grenzübertritt in die spanische Exklave demonstriert die EU Geschlossenheit. Spanien erhält Lob, Frontex soll gestärkt und Schleuser sollen verfolgt werden. Einige Streitfragen sind weiter ungelöst.",2026-08-18
grenzübertritt,Border crossings,"Nach dem massenhaften Grenzübertritt in die spanische Exklave demonstriert die EU Geschlossenheit. Spanien erhält Lob, Frontex soll gestärkt und Schleuser sollen verfolgt werden. Einige Streitfragen sind weiter ungelöst.",2026-08-18
hotelmanagerin,hotel manager,Agnes Forsthoffer war Hotelmanagerin in einem Kurort. Dann wurde sie Parlamentspräsidentin und gewann mit ihrer besonnenen Art schnell auch Gegner für sich. Sie setzt der Macht Grenzen - das spürt sogar der Premier.,2026-08-18
streitfragen,Disputes,"Nach dem massenhaften Grenzübertritt in die spanische Exklave demonstriert die EU Geschlossenheit. Spanien erhält Lob, Frontex soll gestärkt und Schleuser sollen verfolgt werden. Einige Streitfragen sind weiter ungelöst.",2026-08-18
krankheiten,Sickness,"Mehrere Tausend minderjährige Migranten halten sich weiterhin in der spanischen Exklave Ceuta auf. Viele klagen über Krankheiten und Missbrauch. Spaniens Regierung gibt zu, überfordert zu sein - findet aber keine Lösung.",2026-08-18
spezifische,Specific research programmes,Mehr als 2300 Menschen sind beim aktuellen Ebola-Ausbruch in der Demokratischen Republik Kongo gestorben. Die seltene Bundibugyo-Variante breitet sich rasant aus. Impfstoff und spezifische Therapie fehlen bislang.,2026-08-18
feldübungen,field exercises,An den elftägigen Übungen beteiligen sich Tausende Soldaten aus den USA und Südkorea. Diesmal sind drei Feldübungen weniger vorgesehen als im Vorjahr. Nordkorea kritisiert die Manöver seit Jahren scharf.,2026-08-18
forsthoffer,forsthoffer,Agnes Forsthoffer war Hotelmanagerin in einem Kurort. Dann wurde sie Parlamentspräsidentin und gewann mit ihrer besonnenen Art schnell auch Gegner für sich. Sie setzt der Macht Grenzen - das spürt sogar der Premier.,2026-08-18
bundibugyo,bundibugyo,Mehr als 2300 Menschen sind beim aktuellen Ebola-Ausbruch in der Demokratischen Republik Kongo gestorben. Die seltene Bundibugyo-Variante breitet sich rasant aus. Impfstoff und spezifische Therapie fehlen bislang.,2026-08-18
vorgesehen,are currently not planned,Angesichts des wachsenden Drucks aus China will Taiwan 2027 so viel für seine Verteidigung ausgeben wie nie zuvor. Mehr als drei Prozent der Wirtschaftsleistung sind vorgesehen - doch das Parlament muss noch zustimmen.,2026-08-18
elftägigen,eleven-day,An den elftägigen Übungen beteiligen sich Tausende Soldaten aus den USA und Südkorea. Diesmal sind drei Feldübungen weniger vorgesehen als im Vorjahr. Nordkorea kritisiert die Manöver seit Jahren scharf.,2026-08-18
beteiligen,Support Now,An den elftägigen Übungen beteiligen sich Tausende Soldaten aus den USA und Südkorea. Diesmal sind drei Feldübungen weniger vorgesehen als im Vorjahr. Nordkorea kritisiert die Manöver seit Jahren scharf.,2026-08-18
besonnenen,prudent,Agnes Forsthoffer war Hotelmanagerin in einem Kurort. Dann wurde sie Parlamentspräsidentin und gewann mit ihrer besonnenen Art schnell auch Gegner für sich. Sie setzt der Macht Grenzen - das spürt sogar der Premier.,2026-08-18
schleuser,facilitator of illegal migration,"Nach dem massenhaften Grenzübertritt in die spanische Exklave demonstriert die EU Geschlossenheit. Spanien erhält Lob, Frontex soll gestärkt und Schleuser sollen verfolgt werden. Einige Streitfragen sind weiter ungelöst.",2026-08-18
unbedingt,absolutely,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-18
zustimmen,concur,Angesichts des wachsenden Drucks aus China will Taiwan 2027 so viel für seine Verteidigung ausgeben wie nie zuvor. Mehr als drei Prozent der Wirtschaftsleistung sind vorgesehen - doch das Parlament muss noch zustimmen.,2026-08-18
spaniens,Spain,"Mehrere Tausend minderjährige Migranten halten sich weiterhin in der spanischen Exklave Ceuta auf. Viele klagen über Krankheiten und Missbrauch. Spaniens Regierung gibt zu, überfordert zu sein - findet aber keine Lösung.",2026-08-18
