German,English,Context,Date
lebensmittelkonzerns,food group,Russland hat die Kontrolle über ausländische Vermögenswerte seit dem Beginn des Krieges in der Ukraine im Jahr 2022 verschärft. Nun traf es den Schweizer Lebensmittelkonzerns Nestlé.,2026-09-19
tankpreisdeckels,tank price caps,Die Bundesregierung hat sich auf die Senkung der Spritpreise und die Einführung eines Tankpreisdeckels geeinigt. Dänemark und die USA verkünden einen Durchbruch im Grönland-Streit. Der DW-Nachrichtenüberblick.,2026-09-19
sauerstoffmangel,lack of oxygen.,"Nach Razzien gegen illegalen Bergbau sind im nigerianischen Bundesstaat Niger 37 Männer in Gewahrsam gestorben. Überlebende berichten von extremer Enge, Hitze und Sauerstoffmangel. Die Behörden ermitteln.",2026-09-19
nordeuropäische,northern European,"US-Präsident Donald Trump verkündet Details, die von dänischer Seite bislang nicht bestätigt werden. Das nordeuropäische Land spricht immerhin von einem Deal, der ""gut für die NATO und für Europa"" sei.",2026-09-19
kriegsmüdigkeit,war fatigue,"Spritmangel, Drohnenangriffe und Angst vor einer weiteren Mobilmachung: In Russland wächst die Kriegsmüdigkeit. Zu Beginn der dreitätigen Parlamentswahl steigt die Zustimmung zu Friedensverhandlungen mit der Ukraine.",2026-09-19
unterschiedlich,various,Werden die Spritpreise weiter ansteigen? Warum sind die Preise an den Zapfsäulen innerhalb der EU so unterschiedlich? Und welche Rolle spielen dabei Steuern und Abgaben? Ein DW-Vergleich.,2026-09-19
nigerianischen,nigerian,"Nach Razzien gegen illegalen Bergbau sind im nigerianischen Bundesstaat Niger 37 Männer in Gewahrsam gestorben. Überlebende berichten von extremer Enge, Hitze und Sauerstoffmangel. Die Behörden ermitteln.",2026-09-19
vermögenswerte,Finance,Russland hat die Kontrolle über ausländische Vermögenswerte seit dem Beginn des Krieges in der Ukraine im Jahr 2022 verschärft. Nun traf es den Schweizer Lebensmittelkonzerns Nestlé.,2026-09-19
normalisierung,Normalisation,Russland hat mit seinem Angriff auf die Ukraine das früher enge Verhältnis zwischen Moskau und Berlin zerstört. Doch die extrem rechte AfD fordert eine Normalisierung der Beziehungen.,2026-09-19
australischen,australian,Vor einem beliebten Strand im australischen Perth ist ein Schwimmer von einem Hai getötet worden. Einsatzkräfte suchten nach dem Mann. Es ist bereits die fünfte tödliche Haiattacke in Australien in diesem Jahr.,2026-09-19
spritmangel,lack of fuel,"Spritmangel, Drohnenangriffe und Angst vor einer weiteren Mobilmachung: In Russland wächst die Kriegsmüdigkeit. Zu Beginn der dreitätigen Parlamentswahl steigt die Zustimmung zu Friedensverhandlungen mit der Ukraine.",2026-09-19
dreitätigen,three-day,"Spritmangel, Drohnenangriffe und Angst vor einer weiteren Mobilmachung: In Russland wächst die Kriegsmüdigkeit. Zu Beginn der dreitätigen Parlamentswahl steigt die Zustimmung zu Friedensverhandlungen mit der Ukraine.",2026-09-19
