German,English,Context,Date
konsularische,consular,"Ein neues Gesetz erlaubt es dem russischen Staat, Konten zu sperren, Vermögen einzufrieren und konsularische Dienstleistungen für im Ausland lebende Russen zu verweigern.",2026-08-10
leidtragenden,suffering,Im Konflikt über den Umgang mit Migranten geben sich die EU-Länder Italien und Spanien unnachgiebig - vorerst. Die Leidtragenden der wieder eingeführten Grenzkontrollen: die Reisenden.,2026-08-10
sonntagsfrage,sunday Question,"In der sogenannten Sonntagsfrage setzt sich die AfD weiter von CDU und CSU ab. Und immer mehr Menschen sind dafür, mit den Rechtspopulisten wenigstens von Fall zu Fall zu kooperieren.",2026-08-10
einzufrieren,components.,"Ein neues Gesetz erlaubt es dem russischen Staat, Konten zu sperren, Vermögen einzufrieren und konsularische Dienstleistungen für im Ausland lebende Russen zu verweigern.",2026-08-10
unnachgiebig,unyielding,Im Konflikt über den Umgang mit Migranten geben sich die EU-Länder Italien und Spanien unnachgiebig - vorerst. Die Leidtragenden der wieder eingeführten Grenzkontrollen: die Reisenden.,2026-08-10
hubschrauber,Helicopter.,Große Flächen stehen in der kanadischen Provinz British Columbia in Flammen. Manche Orte sind von Bränden umgeben und es gibt es nur noch einen Ausweg: die Rettung per Hubschrauber.,2026-08-10
bekanntgeben,disclosure of personal data,"In einem angeblichen DW-Video heißt es, Bundeskanzler Merz werde laut internen CDU-Dokumenten seinen Rücktritt bekanntgeben. Ein Fake - und der ist wohl dem Dunstkreis russischer Desinformation zuzuordnen.",2026-08-10
angeblichen,alleged,"In einem angeblichen DW-Video heißt es, Bundeskanzler Merz werde laut internen CDU-Dokumenten seinen Rücktritt bekanntgeben. Ein Fake - und der ist wohl dem Dunstkreis russischer Desinformation zuzuordnen.",2026-08-10
dokumenten,documents,"In einem angeblichen DW-Video heißt es, Bundeskanzler Merz werde laut internen CDU-Dokumenten seinen Rücktritt bekanntgeben. Ein Fake - und der ist wohl dem Dunstkreis russischer Desinformation zuzuordnen.",2026-08-10
dunstkreis,dunstkreis,"In einem angeblichen DW-Video heißt es, Bundeskanzler Merz werde laut internen CDU-Dokumenten seinen Rücktritt bekanntgeben. Ein Fake - und der ist wohl dem Dunstkreis russischer Desinformation zuzuordnen.",2026-08-10
zuzuordnen,To be assigned,"In einem angeblichen DW-Video heißt es, Bundeskanzler Merz werde laut internen CDU-Dokumenten seinen Rücktritt bekanntgeben. Ein Fake - und der ist wohl dem Dunstkreis russischer Desinformation zuzuordnen.",2026-08-10
wenigstens,at least,"In der sogenannten Sonntagsfrage setzt sich die AfD weiter von CDU und CSU ab. Und immer mehr Menschen sind dafür, mit den Rechtspopulisten wenigstens von Fall zu Fall zu kooperieren.",2026-08-10
reisenden,travellers,Im Konflikt über den Umgang mit Migranten geben sich die EU-Länder Italien und Spanien unnachgiebig - vorerst. Die Leidtragenden der wieder eingeführten Grenzkontrollen: die Reisenden.,2026-08-10
vermögen,Assets,"Ein neues Gesetz erlaubt es dem russischen Staat, Konten zu sperren, Vermögen einzufrieren und konsularische Dienstleistungen für im Ausland lebende Russen zu verweigern.",2026-08-10
lebenden,living,"Russland hat gegen den im Ausland lebenden Chef des Onlinedienstes Telegram, Pawel Durow, einen internationalen Haftbefehl erlassen. Der Vorwurf: Beihilfe zum Terrorismus.",2026-08-10
telegram,Telegram,"Russland hat gegen den im Ausland lebenden Chef des Onlinedienstes Telegram, Pawel Durow, einen internationalen Haftbefehl erlassen. Der Vorwurf: Beihilfe zum Terrorismus.",2026-08-10
erlassen,Reissued.,"Russland hat gegen den im Ausland lebenden Chef des Onlinedienstes Telegram, Pawel Durow, einen internationalen Haftbefehl erlassen. Der Vorwurf: Beihilfe zum Terrorismus.",2026-08-10
beihilfe,Aid,"Russland hat gegen den im Ausland lebenden Chef des Onlinedienstes Telegram, Pawel Durow, einen internationalen Haftbefehl erlassen. Der Vorwurf: Beihilfe zum Terrorismus.",2026-08-10
