German,English,Context,Date
wiederaufbaukonferenz,reconstruction conference,Der ukrainische Präsident Selenskyj kommt nicht zur Wiederaufbaukonferenz nach Danzig. Hintergrund ist ein Streit mit Polen um die Ukrainische Aufstandsarmee im Zweiten Weltkrieg: eine tiefe Wunde für beide Nationen.,2026-06-25
oppositionspolitiker,opposition politicians,Zwei schwere Erdbeben haben Venezuela innerhalb von Minuten erschüttert. Die USA sichern Unterstützung zu. Der russische Oppositionspolitiker Maxim Kruglow muss ins Straflager. Der DW-Nachrichtenüberblick.,2026-06-25
deutschlandweiten,germany-wide,Nach einer deutschlandweiten Störung läuft der Zugverkehr im ganzen Land wieder an. Dennoch gibt es scharfe Kritik an der Deutschen Bahn.,2026-06-25
antimuslimischem,anti-Muslim,"Beschimpfungen, Diskriminierung, Gewalt, Tote: Experten warnen vor wachsendem antimuslimischem Rassismus in Deutschland - und kritisieren die Politik.",2026-06-25
beschimpfungen,Name-calling,"Beschimpfungen, Diskriminierung, Gewalt, Tote: Experten warnen vor wachsendem antimuslimischem Rassismus in Deutschland - und kritisieren die Politik.",2026-06-25
aufstandsarmee,insurgent Army,Der ukrainische Präsident Selenskyj kommt nicht zur Wiederaufbaukonferenz nach Danzig. Hintergrund ist ein Streit mit Polen um die Ukrainische Aufstandsarmee im Zweiten Weltkrieg: eine tiefe Wunde für beide Nationen.,2026-06-25
zurückzunehmen,take back,"Hilfsorganisationen appellieren an die Bundesregierung, Milliarden-Kürzungen bei der Entwicklungshilfe zurückzunehmen. Wie reagiert die Politik?",2026-06-25
verschütteten,spilled,"Zwei Beben innerhalb von wenigen Sekunden: Viele Gebäude in Venezuela sind eingestürzt. Helfer suchen nach Verschütteten. Es wird befürchtet, dass die Opferzahl steigt.",2026-06-25
minderjährige,Children,"Jeder vierte Minderjährige in Deutschland nutzt zu viel Social Media, 350.000 Kinder und Jugendliche gelten als mediensüchtig. Bundesbildungsministerin Karin Prien fordert eine gesetzliche Altersgrenze von 13 Jahren.",2026-06-25
mediensüchtig,media addicted,"Jeder vierte Minderjährige in Deutschland nutzt zu viel Social Media, 350.000 Kinder und Jugendliche gelten als mediensüchtig. Bundesbildungsministerin Karin Prien fordert eine gesetzliche Altersgrenze von 13 Jahren.",2026-06-25
altersgrenze,Age limit for employment,"Jeder vierte Minderjährige in Deutschland nutzt zu viel Social Media, 350.000 Kinder und Jugendliche gelten als mediensüchtig. Bundesbildungsministerin Karin Prien fordert eine gesetzliche Altersgrenze von 13 Jahren.",2026-06-25
eingestürzt,collapsed,"Zwei Beben innerhalb von wenigen Sekunden: Viele Gebäude in Venezuela sind eingestürzt. Helfer suchen nach Verschütteten. Es wird befürchtet, dass die Opferzahl steigt.",2026-06-25
appellieren,appeal,"Hilfsorganisationen appellieren an die Bundesregierung, Milliarden-Kürzungen bei der Entwicklungshilfe zurückzunehmen. Wie reagiert die Politik?",2026-06-25
wachsendem,growing,"Beschimpfungen, Diskriminierung, Gewalt, Tote: Experten warnen vor wachsendem antimuslimischem Rassismus in Deutschland - und kritisieren die Politik.",2026-06-25
zugverkehr,train traffic,Nach einer deutschlandweiten Störung läuft der Zugverkehr im ganzen Land wieder an. Dennoch gibt es scharfe Kritik an der Deutschen Bahn.,2026-06-25
opferzahl,number of victims,"Zwei Beben innerhalb von wenigen Sekunden: Viele Gebäude in Venezuela sind eingestürzt. Helfer suchen nach Verschütteten. Es wird befürchtet, dass die Opferzahl steigt.",2026-06-25
weltkrieg,World War I,Der ukrainische Präsident Selenskyj kommt nicht zur Wiederaufbaukonferenz nach Danzig. Hintergrund ist ein Streit mit Polen um die Ukrainische Aufstandsarmee im Zweiten Weltkrieg: eine tiefe Wunde für beide Nationen.,2026-06-25
