German,English,Context,Date
menschenrechtsorganisationen,• human rights organisations.,"Der 19-jährige Saleh Mohammadi, eines der größten Talente Irans im Freistilringen, wurde gehängt, weil er zwei Polizisten getötet haben soll. Menschenrechtsorganisationen werfen der Justiz Zwang und Folter vor.",2026-03-21
koalitionspartner,coalition partners,Bundeskanzler Friedrich Merz bringt das angeblich oft problematische Stadtbild in Deutschland erneut in einen Zusammenhang mit der hohen Anzahl von Migranten. Das empört viele - auch den Koalitionspartner SPD.,2026-03-21
zurückgeschraubt,screwed back,"In ihrer neuen Strategie zur Bekämpfung von Rassismus habe die EU ihre Ambitionen zurückgeschraubt, kritisieren Gruppen, die sich für Vielfalt und gegen Rassismus einsetzen. Liegt es an der US-Regierung unter Trump?",2026-03-21
cyberkriminelle,cybercriminals,"Internationalen Ermittlern ist ein Schlag gegen Cyberkriminelle gelungen: Ihre Schadprogramme sind abgeschaltet, doch die Hintermänner wurden noch nicht gefasst.",2026-03-21
problematische,problematic,Bundeskanzler Friedrich Merz bringt das angeblich oft problematische Stadtbild in Deutschland erneut in einen Zusammenhang mit der hohen Anzahl von Migranten. Das empört viele - auch den Koalitionspartner SPD.,2026-03-21
schadprogramme,malicious programs,"Internationalen Ermittlern ist ein Schlag gegen Cyberkriminelle gelungen: Ihre Schadprogramme sind abgeschaltet, doch die Hintermänner wurden noch nicht gefasst.",2026-03-21
freistilringen,Freestyle Wrestling,"Der 19-jährige Saleh Mohammadi, eines der größten Talente Irans im Freistilringen, wurde gehängt, weil er zwei Polizisten getötet haben soll. Menschenrechtsorganisationen werfen der Justiz Zwang und Folter vor.",2026-03-21
schauspielerin,Actress,"Die bekannte Schauspielerin Collien Fernandes beschuldigt ihren Ex-Mann, gefälschte Nacktbilder von ihr ins Netz gestellt zu haben. Die Regierung will jetzt die Gesetze verschärfen.",2026-03-21
diskriminiert,DISCRIMINATED AGAINST,"Schwarze und muslimische Menschen werden bei der Wohnungssuche besonders stark diskriminiert - das zeigt eine Studie. Schon ein fremd klingender Name kann eine Wohnungsbesichtigung verhindern, berichten Betroffene.",2026-03-21
zusammenhang,ecotrophology,Bundeskanzler Friedrich Merz bringt das angeblich oft problematische Stadtbild in Deutschland erneut in einen Zusammenhang mit der hohen Anzahl von Migranten. Das empört viele - auch den Koalitionspartner SPD.,2026-03-21
abgeschaltet,turned off,"Internationalen Ermittlern ist ein Schlag gegen Cyberkriminelle gelungen: Ihre Schadprogramme sind abgeschaltet, doch die Hintermänner wurden noch nicht gefasst.",2026-03-21
hintermänner,men in the back,"Internationalen Ermittlern ist ein Schlag gegen Cyberkriminelle gelungen: Ihre Schadprogramme sind abgeschaltet, doch die Hintermänner wurden noch nicht gefasst.",2026-03-21
muslimische,Muslim woman,"Schwarze und muslimische Menschen werden bei der Wohnungssuche besonders stark diskriminiert - das zeigt eine Studie. Schon ein fremd klingender Name kann eine Wohnungsbesichtigung verhindern, berichten Betroffene.",2026-03-21
kritisieren,I am criticising,"In ihrer neuen Strategie zur Bekämpfung von Rassismus habe die EU ihre Ambitionen zurückgeschraubt, kritisieren Gruppen, die sich für Vielfalt und gegen Rassismus einsetzen. Liegt es an der US-Regierung unter Trump?",2026-03-21
ungarischen,hungarian,"Es geht um russisches Öl, einen ungarischen Wahlkämpfer und mangelnde Solidarität mit einem Nachbarland: Der EU-Gipfel kommt beim Thema Ukraine-Hilfen nicht weiter. Deutschlands Kanzler ist sauer.",2026-03-21
wahlkämpfer,campaigner,"Es geht um russisches Öl, einen ungarischen Wahlkämpfer und mangelnde Solidarität mit einem Nachbarland: Der EU-Gipfel kommt beim Thema Ukraine-Hilfen nicht weiter. Deutschlands Kanzler ist sauer.",2026-03-21
solidarität,Solidarity,"Es geht um russisches Öl, einen ungarischen Wahlkämpfer und mangelnde Solidarität mit einem Nachbarland: Der EU-Gipfel kommt beim Thema Ukraine-Hilfen nicht weiter. Deutschlands Kanzler ist sauer.",2026-03-21
beschuldigt,accused,"Die bekannte Schauspielerin Collien Fernandes beschuldigt ihren Ex-Mann, gefälschte Nacktbilder von ihr ins Netz gestellt zu haben. Die Regierung will jetzt die Gesetze verschärfen.",2026-03-21
nacktbilder,married.,"Die bekannte Schauspielerin Collien Fernandes beschuldigt ihren Ex-Mann, gefälschte Nacktbilder von ihr ins Netz gestellt zu haben. Die Regierung will jetzt die Gesetze verschärfen.",2026-03-21
verschärfen,Sharpen,"Die bekannte Schauspielerin Collien Fernandes beschuldigt ihren Ex-Mann, gefälschte Nacktbilder von ihr ins Netz gestellt zu haben. Die Regierung will jetzt die Gesetze verschärfen.",2026-03-21
verbreitet,disseminated,"Rassismus und Diskriminierung bleiben in Deutschland weit verbreitet: In einer aktuellen Studie erklärten zwei Drittel der Befragten, einige Kulturen seien fleißiger als andere.",2026-03-21
klingender,more sonorous,"Schwarze und muslimische Menschen werden bei der Wohnungssuche besonders stark diskriminiert - das zeigt eine Studie. Schon ein fremd klingender Name kann eine Wohnungsbesichtigung verhindern, berichten Betroffene.",2026-03-21
betroffene,Affected,"Schwarze und muslimische Menschen werden bei der Wohnungssuche besonders stark diskriminiert - das zeigt eine Studie. Schon ein fremd klingender Name kann eine Wohnungsbesichtigung verhindern, berichten Betroffene.",2026-03-21
bekämpfung,control,"In ihrer neuen Strategie zur Bekämpfung von Rassismus habe die EU ihre Ambitionen zurückgeschraubt, kritisieren Gruppen, die sich für Vielfalt und gegen Rassismus einsetzen. Liegt es an der US-Regierung unter Trump?",2026-03-21
ambitionen,Ambitions,"In ihrer neuen Strategie zur Bekämpfung von Rassismus habe die EU ihre Ambitionen zurückgeschraubt, kritisieren Gruppen, die sich für Vielfalt und gegen Rassismus einsetzen. Liegt es an der US-Regierung unter Trump?",2026-03-21
ermittlern,investigators,"Internationalen Ermittlern ist ein Schlag gegen Cyberkriminelle gelungen: Ihre Schadprogramme sind abgeschaltet, doch die Hintermänner wurden noch nicht gefasst.",2026-03-21
polizisten,police officers.,"Der 19-jährige Saleh Mohammadi, eines der größten Talente Irans im Freistilringen, wurde gehängt, weil er zwei Polizisten getötet haben soll. Menschenrechtsorganisationen werfen der Justiz Zwang und Folter vor.",2026-03-21
weltweiter,worldwide,Knapp drei Wochen nach Beginn des Kriegs sieht der israelische Ministerpräsident Netanjahu den Iran stark geschwächt. Das Regime in Teheran indes droht Feinden mit weltweiter Verfolgung.,2026-03-21
verfolgung,up,Knapp drei Wochen nach Beginn des Kriegs sieht der israelische Ministerpräsident Netanjahu den Iran stark geschwächt. Das Regime in Teheran indes droht Feinden mit weltweiter Verfolgung.,2026-03-21
russisches,russian,"Es geht um russisches Öl, einen ungarischen Wahlkämpfer und mangelnde Solidarität mit einem Nachbarland: Der EU-Gipfel kommt beim Thema Ukraine-Hilfen nicht weiter. Deutschlands Kanzler ist sauer.",2026-03-21
weltgrößte,Worlds Biggest,Laut Israels Ministerpräsident Netanjahu war US-Präsident Trump zuvor nicht über den Angriff auf das weltgrößte Gasfeld informiert. Ungarn blockiert weiterhin einen Kredit für die Ukraine. Das Wichtigste in Kürze.,2026-03-21
informiert,informed,Laut Israels Ministerpräsident Netanjahu war US-Präsident Trump zuvor nicht über den Angriff auf das weltgrößte Gasfeld informiert. Ungarn blockiert weiterhin einen Kredit für die Ukraine. Das Wichtigste in Kürze.,2026-03-21
gefälschte,COUNTERFEIT,"Die bekannte Schauspielerin Collien Fernandes beschuldigt ihren Ex-Mann, gefälschte Nacktbilder von ihr ins Netz gestellt zu haben. Die Regierung will jetzt die Gesetze verschärfen.",2026-03-21
rassismus,racism;,"Rassismus und Diskriminierung bleiben in Deutschland weit verbreitet: In einer aktuellen Studie erklärten zwei Drittel der Befragten, einige Kulturen seien fleißiger als andere.",2026-03-21
erklärten,declared,"Rassismus und Diskriminierung bleiben in Deutschland weit verbreitet: In einer aktuellen Studie erklärten zwei Drittel der Befragten, einige Kulturen seien fleißiger als andere.",2026-03-21
befragten,Respondents,"Rassismus und Diskriminierung bleiben in Deutschland weit verbreitet: In einer aktuellen Studie erklärten zwei Drittel der Befragten, einige Kulturen seien fleißiger als andere.",2026-03-21
fleißiger,more industrious,"Rassismus und Diskriminierung bleiben in Deutschland weit verbreitet: In einer aktuellen Studie erklärten zwei Drittel der Befragten, einige Kulturen seien fleißiger als andere.",2026-03-21
berichten,effects,"Schwarze und muslimische Menschen werden bei der Wohnungssuche besonders stark diskriminiert - das zeigt eine Studie. Schon ein fremd klingender Name kann eine Wohnungsbesichtigung verhindern, berichten Betroffene.",2026-03-21
