German,English,Context,Date
mittelamerikanische,central American,"Nach den US-israelischen Angriffen auf den Iran steht als nächstes möglicherweise Kuba auf der Agenda von US-Präsident Donald Trump. Das mittelamerikanische Land werde ""ziemlich bald fallen"", ließ Trump wissen.",2026-03-08
volksabstimmung,Referendum,Die USA wollen mit dem Mullah-Regime in Teheran nicht mehr verhandeln. Islands Regierung treibt eine Volksabstimmung über einen EU-Beitritt voran. Das Wichtigste in Kürze.,2026-03-08
möglicherweise,possibly,"Nach den US-israelischen Angriffen auf den Iran steht als nächstes möglicherweise Kuba auf der Agenda von US-Präsident Donald Trump. Das mittelamerikanische Land werde ""ziemlich bald fallen"", ließ Trump wissen.",2026-03-08
umweltexperten,environmental experts,"Die Regierung will in Wohnungen den Einbau von neuen Gasheizungen wieder erlauben. Umweltexperten warnen, Deutschland könne seine Klimaziele verfehlen.",2026-03-08
früherkennung,Early detection,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
angriffswelle,attack shaft,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
allmendinger,gradual mendinger,"Für Frauen in Deutschland ist es noch immer schwer, Beruf und Familie unter einen Hut zu kriegen. Doch es gibt Hoffnung, sagt die bekannte deutsche Soziologin Jutta Allmendinger. Länder wie Island machen es vor.",2026-03-08
kunstprojekt,Kunstprojekt?,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
israelischen,israeli,"Nach den US-israelischen Angriffen auf den Iran steht als nächstes möglicherweise Kuba auf der Agenda von US-Präsident Donald Trump. Das mittelamerikanische Land werde ""ziemlich bald fallen"", ließ Trump wissen.",2026-03-08
gasheizungen,gas heaters,"Die Regierung will in Wohnungen den Einbau von neuen Gasheizungen wieder erlauben. Umweltexperten warnen, Deutschland könne seine Klimaziele verfehlen.",2026-03-08
nächtlichen,nocturnal,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
soziologin,sociologist,"Für Frauen in Deutschland ist es noch immer schwer, Beruf und Familie unter einen Hut zu kriegen. Doch es gibt Hoffnung, sagt die bekannte deutsche Soziologin Jutta Allmendinger. Länder wie Island machen es vor.",2026-03-08
schicksale,fates,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
verhindern,avoided,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
klimaziele,climate targets,"Die Regierung will in Wohnungen den Einbau von neuen Gasheizungen wieder erlauben. Umweltexperten warnen, Deutschland könne seine Klimaziele verfehlen.",2026-03-08
maßnahmen,Measures,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
digitales,digital,In Spanien gelten strenge Maßnahmen gegen Gewalt an Frauen. Aber auch hier werden noch Frauen getötet. Ein digitales Kunstprojekt will ihre Schicksale sichtbar machen - und KI-Früherkennung soll Femizide verhindern.,2026-03-08
besonders,particularly,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
verletzte,injured,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
luftalarm,air alarm,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
ausgelöst,tripped,Erneut hat Russland die Ukraine attackiert - mit einer besonders schweren nächtlichen Angriffswelle. Es gibt Tote und Verletzte. In der gesamten Ukraine wurde Luftalarm ausgelöst.,2026-03-08
wohnungen,rooms,"Die Regierung will in Wohnungen den Einbau von neuen Gasheizungen wieder erlauben. Umweltexperten warnen, Deutschland könne seine Klimaziele verfehlen.",2026-03-08
verfehlen,miss,"Die Regierung will in Wohnungen den Einbau von neuen Gasheizungen wieder erlauben. Umweltexperten warnen, Deutschland könne seine Klimaziele verfehlen.",2026-03-08
hoffnung,hope,"Für Frauen in Deutschland ist es noch immer schwer, Beruf und Familie unter einen Hut zu kriegen. Doch es gibt Hoffnung, sagt die bekannte deutsche Soziologin Jutta Allmendinger. Länder wie Island machen es vor.",2026-03-08
bekannte,Friends,"Für Frauen in Deutschland ist es noch immer schwer, Beruf und Familie unter einen Hut zu kriegen. Doch es gibt Hoffnung, sagt die bekannte deutsche Soziologin Jutta Allmendinger. Länder wie Island machen es vor.",2026-03-08
