German,English,Context,Date
demonstrationszug,demonstration train,"Er fuhr mit einem Auto in einen Demonstrationszug. Eine Frau und ihr zweijähriges Kind wurden getötet, mehr als 40 Menschen zum Teil schwer verletzt. Nun muss der aus Afghanistan stammende Täter lebenslang ins Gefängnis.",2026-08-07
infektionszahlen,infection numbers,"Die Eindämmung des Ebola-Virus in der Demokratischen Republik Kongo kommt nicht voran, die Infektionszahlen steigen ungebremst. WHO-Chef Tedros ist vor Ort. Die USA stellen weitere Millionenhilfen zur Verfügung.",2026-08-07
millionenhilfen,millions in aid,"Die Eindämmung des Ebola-Virus in der Demokratischen Republik Kongo kommt nicht voran, die Infektionszahlen steigen ungebremst. WHO-Chef Tedros ist vor Ort. Die USA stellen weitere Millionenhilfen zur Verfügung.",2026-08-07
tiefstständen,lows,Rhein und Donau sind auf historischen Tiefstständen. Das extreme Niedrigwasser setzt Natur und Wirtschaft zu. Das gefährdet auch Grund- und Trinkwasser und die wichtigen Ökosysteme an den Flüssen.,2026-08-07
verräterinnen,traitors,"Im Iran galten sie wegen eines stillen Protests als Verräterinnen - in Australien fanden sie nach dem Asien-Cup Schutz. Unklar ist, wie es ihren Team-Kolleginnen geht, die sich dem Druck aus der Heimat beugten.",2026-08-07
wasserstände,water levels,"Historische Dürre, Hitzerekorde und sinkende Wasserstände an der Donau treffen Mittel- und Südosteuropa hart. Ungarn und Rumänien rutschen in die Energiekrise. Andere Länder sind besser vorbereitet - besonders Bulgarien.",2026-08-07
südosteuropa,South-eastern Europe (SEE),"Historische Dürre, Hitzerekorde und sinkende Wasserstände an der Donau treffen Mittel- und Südosteuropa hart. Ungarn und Rumänien rutschen in die Energiekrise. Andere Länder sind besser vorbereitet - besonders Bulgarien.",2026-08-07
zweijähriges,two-year,"Er fuhr mit einem Auto in einen Demonstrationszug. Eine Frau und ihr zweijähriges Kind wurden getötet, mehr als 40 Menschen zum Teil schwer verletzt. Nun muss der aus Afghanistan stammende Täter lebenslang ins Gefängnis.",2026-08-07
selbständig,independent,"Nun ist auch dem Facebook-Konzern Meta das passiert, was zuvor schon OpenAI und Anthropic widerfuhr. Ein KI-Modell machte sich selbständig und drang in das System eines fremden Unternehmens ein.",2026-08-07
kolleginnen,colleagues,"Im Iran galten sie wegen eines stillen Protests als Verräterinnen - in Australien fanden sie nach dem Asien-Cup Schutz. Unklar ist, wie es ihren Team-Kolleginnen geht, die sich dem Druck aus der Heimat beugten.",2026-08-07
lebenslang,for life,"Er fuhr mit einem Auto in einen Demonstrationszug. Eine Frau und ihr zweijähriges Kind wurden getötet, mehr als 40 Menschen zum Teil schwer verletzt. Nun muss der aus Afghanistan stammende Täter lebenslang ins Gefängnis.",2026-08-07
ungebremst,without brake,"Die Eindämmung des Ebola-Virus in der Demokratischen Republik Kongo kommt nicht voran, die Infektionszahlen steigen ungebremst. WHO-Chef Tedros ist vor Ort. Die USA stellen weitere Millionenhilfen zur Verfügung.",2026-08-07
widerfuhr,happened,"Nun ist auch dem Facebook-Konzern Meta das passiert, was zuvor schon OpenAI und Anthropic widerfuhr. Ein KI-Modell machte sich selbständig und drang in das System eines fremden Unternehmens ein.",2026-08-07
verfügung,Decision,"Die Eindämmung des Ebola-Virus in der Demokratischen Republik Kongo kommt nicht voran, die Infektionszahlen steigen ungebremst. WHO-Chef Tedros ist vor Ort. Die USA stellen weitere Millionenhilfen zur Verfügung.",2026-08-07
rumänien,Romania,"Historische Dürre, Hitzerekorde und sinkende Wasserstände an der Donau treffen Mittel- und Südosteuropa hart. Ungarn und Rumänien rutschen in die Energiekrise. Andere Länder sind besser vorbereitet - besonders Bulgarien.",2026-08-07
rutschen,slip .,"Historische Dürre, Hitzerekorde und sinkende Wasserstände an der Donau treffen Mittel- und Südosteuropa hart. Ungarn und Rumänien rutschen in die Energiekrise. Andere Länder sind besser vorbereitet - besonders Bulgarien.",2026-08-07
verluste,Losses,Warme Flüsse und Niedrigwasser zwingen AKW zur Leistungsdrosselung. Über das Jahr gerechnet sind die Verluste gering. Doch an kritischen Tagen fehlen mehrere Gigawatt - mit Folgen für Netze und Preise in ganz Europa.,2026-08-07
gigawatt,Gigawatt,Warme Flüsse und Niedrigwasser zwingen AKW zur Leistungsdrosselung. Über das Jahr gerechnet sind die Verluste gering. Doch an kritischen Tagen fehlen mehrere Gigawatt - mit Folgen für Netze und Preise in ganz Europa.,2026-08-07
passiert,I do not happen,"Nun ist auch dem Facebook-Konzern Meta das passiert, was zuvor schon OpenAI und Anthropic widerfuhr. Ein KI-Modell machte sich selbständig und drang in das System eines fremden Unternehmens ein.",2026-08-07
