German,English,Context,Date
kriegsverbrecher,“War crimes”,Für viele war Ratko Mladic der Inbegriff des Grauens des Krieges in Bosnien und Herzegowina. Er befahl den Genozid in Srebrenica und wurde in Den Haag als Kriegsverbrecher verurteilt. Nun ist er 84-jährig gestorben.,2026-08-27
rettungsarbeiten,rescue work,Einen Tag nach der verheerenden Sturzflut in Nepal und Tibet ist das Ausmaß der Katastrophe noch nicht greifbar. Die Rettungsarbeiten laufen auf Hochtouren.,2026-08-27
videospielemesse,video game fair,"Seit zehn Jahren präsentiert sich die Bundeswehr auf der Videospielemesse Gamescom, um jungen Menschen den Soldatenberuf schmackhaft zu machen. Und genauso lange steht sie dafür in der Kritik.",2026-08-27
multireligiösen,multi-religious,Juden leben in Bosnien seit über 500 Jahren. Sie haben den multireligiösen Charakter des Landes mitbegründet. Wie steht es nach dem 7. Oktober 2023 um die interreligiösen Beziehungen in dem muslimisch geprägten Land?,2026-08-27
interreligiösen,interreligious,Juden leben in Bosnien seit über 500 Jahren. Sie haben den multireligiösen Charakter des Landes mitbegründet. Wie steht es nach dem 7. Oktober 2023 um die interreligiösen Beziehungen in dem muslimisch geprägten Land?,2026-08-27
artgemeinschaft,species community,"Seit 2023 ist die rechtsextreme ""Artgemeinschaft"" verboten. Anhänger des Vereins sollen aber weiter aktiv geblieben sein. Warum ermittelt wird.",2026-08-27
grönländerinnen,greenlandic women,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
jahrzehntelange,decades-long,"Die EU will das jahrzehntelange Verbot aufheben, Pestizide aus der Luft zu versprühen. Ganz präzise mit Drohnen soll es erlaubt sein. Doch das könnte zu noch mehr Pestiziden im Anbau führen, warnen Fachleute.",2026-08-27
einverständnis,and,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
geheimdienstes,secret service,"Der Chef des US-Geheimdienstes CIA, John Ratcliffe, war in Russlands Hauptstadt. Was hat er dort gemacht? Nun werden erste Details der Geheimmission bekannt.",2026-08-27
entschädigung,Compensation,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
geheimmission,secret mission,"Der Chef des US-Geheimdienstes CIA, John Ratcliffe, war in Russlands Hauptstadt. Was hat er dort gemacht? Nun werden erste Details der Geheimmission bekannt.",2026-08-27
soldatenberuf,MMILITARY PROFESSION,"Seit zehn Jahren präsentiert sich die Bundeswehr auf der Videospielemesse Gamescom, um jungen Menschen den Soldatenberuf schmackhaft zu machen. Und genauso lange steht sie dafür in der Kritik.",2026-08-27
mitbegründet,co-founded,Juden leben in Bosnien seit über 500 Jahren. Sie haben den multireligiösen Charakter des Landes mitbegründet. Wie steht es nach dem 7. Oktober 2023 um die interreligiösen Beziehungen in dem muslimisch geprägten Land?,2026-08-27
gigantischen,Gigantic,Nach der gigantischen Sturzflut in Nepal und Tibet gibt es internationale Hilfszusagen. Meta erzielt im Prozess um Social-Media-Sucht bei Kindern einen Vergleich. Der DW-Nachrichtenüberblick.,2026-08-27
hilfszusagen,pledges of assistance,Nach der gigantischen Sturzflut in Nepal und Tibet gibt es internationale Hilfszusagen. Meta erzielt im Prozess um Social-Media-Sucht bei Kindern einen Vergleich. Der DW-Nachrichtenüberblick.,2026-08-27
präsentiert,K&Co. presents,"Seit zehn Jahren präsentiert sich die Bundeswehr auf der Videospielemesse Gamescom, um jungen Menschen den Soldatenberuf schmackhaft zu machen. Und genauso lange steht sie dafür in der Kritik.",2026-08-27
schmackhaft,palatable,"Seit zehn Jahren präsentiert sich die Bundeswehr auf der Videospielemesse Gamescom, um jungen Menschen den Soldatenberuf schmackhaft zu machen. Und genauso lange steht sie dafür in der Kritik.",2026-08-27
srebrenica,SREBRENICA,Für viele war Ratko Mladic der Inbegriff des Grauens des Krieges in Bosnien und Herzegowina. Er befahl den Genozid in Srebrenica und wurde in Den Haag als Kriegsverbrecher verurteilt. Nun ist er 84-jährig gestorben.,2026-08-27
muslimisch,Muslim,Juden leben in Bosnien seit über 500 Jahren. Sie haben den multireligiösen Charakter des Landes mitbegründet. Wie steht es nach dem 7. Oktober 2023 um die interreligiösen Beziehungen in dem muslimisch geprägten Land?,2026-08-27
garantiert,guaranteed,"Laut Medienberichten beugt sich der Fußball-Weltverband dem Druck der UEFA und garantiert, dass die Rechte an der Fußball-WM auch künftig nicht verkauft werden. Zudem soll FIFA-Chef Gianni Infantino angezeigt werden.",2026-08-27
versprühen,spray,"Die EU will das jahrzehntelange Verbot aufheben, Pestizide aus der Luft zu versprühen. Ganz präzise mit Drohnen soll es erlaubt sein. Doch das könnte zu noch mehr Pestiziden im Anbau führen, warnen Fachleute.",2026-08-27
pestiziden,Pesticides,"Die EU will das jahrzehntelange Verbot aufheben, Pestizide aus der Luft zu versprühen. Ganz präzise mit Drohnen soll es erlaubt sein. Doch das könnte zu noch mehr Pestiziden im Anbau führen, warnen Fachleute.",2026-08-27
inbegriff,included,Für viele war Ratko Mladic der Inbegriff des Grauens des Krieges in Bosnien und Herzegowina. Er befahl den Genozid in Srebrenica und wurde in Den Haag als Kriegsverbrecher verurteilt. Nun ist er 84-jährig gestorben.,2026-08-27
geprägten,embossed,Juden leben in Bosnien seit über 500 Jahren. Sie haben den multireligiösen Charakter des Landes mitbegründet. Wie steht es nach dem 7. Oktober 2023 um die interreligiösen Beziehungen in dem muslimisch geprägten Land?,2026-08-27
verhütung,Contraception I,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
ratcliffe,ratcliffe,"Der Chef des US-Geheimdienstes CIA, John Ratcliffe, war in Russlands Hauptstadt. Was hat er dort gemacht? Nun werden erste Details der Geheimmission bekannt.",2026-08-27
sturzflut,Flash Flood,Einen Tag nach der verheerenden Sturzflut in Nepal und Tibet ist das Ausmaß der Katastrophe noch nicht greifbar. Die Rettungsarbeiten laufen auf Hochtouren.,2026-08-27
angezeigt,displayed,"Laut Medienberichten beugt sich der Fußball-Weltverband dem Druck der UEFA und garantiert, dass die Rechte an der Fußball-WM auch künftig nicht verkauft werden. Zudem soll FIFA-Chef Gianni Infantino angezeigt werden.",2026-08-27
pestizide,Pesticides,"Die EU will das jahrzehntelange Verbot aufheben, Pestizide aus der Luft zu versprühen. Ganz präzise mit Drohnen soll es erlaubt sein. Doch das könnte zu noch mehr Pestiziden im Anbau führen, warnen Fachleute.",2026-08-27
verboten,forbidden.,"Seit 2023 ist die rechtsextreme ""Artgemeinschaft"" verboten. Anhänger des Vereins sollen aber weiter aktiv geblieben sein. Warum ermittelt wird.",2026-08-27
anhänger,pendant,"Seit 2023 ist die rechtsextreme ""Artgemeinschaft"" verboten. Anhänger des Vereins sollen aber weiter aktiv geblieben sein. Warum ermittelt wird.",2026-08-27
spiralen,Spiraalit,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
dänische,danish,Tausenden Grönländerinnen wurden ohne ihr Einverständnis oder Wissen Spiralen zur Verhütung eingesetzt. Jetzt hat das dänische Parlament über eine Entschädigung entschieden.,2026-08-27
greifbar,reachable.,Einen Tag nach der verheerenden Sturzflut in Nepal und Tibet ist das Ausmaß der Katastrophe noch nicht greifbar. Die Rettungsarbeiten laufen auf Hochtouren.,2026-08-27
verkauft,sells,"Laut Medienberichten beugt sich der Fußball-Weltverband dem Druck der UEFA und garantiert, dass die Rechte an der Fußball-WM auch künftig nicht verkauft werden. Zudem soll FIFA-Chef Gianni Infantino angezeigt werden.",2026-08-27
