German,English,Context,Date
umweltverschmutzung,environmental pollution,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
bergbauunternehmen,or mining companies,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
gesetzesänderung,Change in the law,In der EU gestohlene Fahrzeuge sollen in Russland schon bald ganz legal zugelassen werden dürfen. Eine entsprechende Gesetzesänderung ist derzeit in Arbeit. Steigt nun die Zahl der Autodiebstähle in Europa?,2026-03-30
autodiebstähle,car thefts,In der EU gestohlene Fahrzeuge sollen in Russland schon bald ganz legal zugelassen werden dürfen. Eine entsprechende Gesetzesänderung ist derzeit in Arbeit. Steigt nun die Zahl der Autodiebstähle in Europa?,2026-03-30
regierungsstil,government style,"Keine Razzien in US-Städten, kein Krieg gegen den Iran, Nein zu steigenden Preisen: Landesweit sind Menschen in den USA wieder aus Protest gegen den Regierungsstil von Präsident Trump auf die Straße gegangen.",2026-03-30
transformation,Transformation,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
entsprechende,appropriate,In der EU gestohlene Fahrzeuge sollen in Russland schon bald ganz legal zugelassen werden dürfen. Eine entsprechende Gesetzesänderung ist derzeit in Arbeit. Steigt nun die Zahl der Autodiebstähle in Europa?,2026-03-30
energiequelle,Energy source,"Die Solarenergie wächst weltweit rasant, in China und Europa ebenso wie in Afrika. Photovoltaik ist jetzt schon die günstigste Energiequelle. Das verändert auch Verkehr und Heizen.",2026-03-30
hinrichtungen,Executions:,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
stadtzentrum,Center of the German capital,Im Stadtzentrum der englischen Stadt Derby steuert ein Autofahrer sein Fahrzeug in eine Gruppe von Fußgängern. Mehrere Menschen werden verletzt.,2026-03-30
solarenergie,Solar Energy,"Die Solarenergie wächst weltweit rasant, in China und Europa ebenso wie in Afrika. Photovoltaik ist jetzt schon die günstigste Energiequelle. Das verändert auch Verkehr und Heizen.",2026-03-30
photovoltaik,solar,"Die Solarenergie wächst weltweit rasant, in China und Europa ebenso wie in Afrika. Photovoltaik ist jetzt schon die günstigste Energiequelle. Das verändert auch Verkehr und Heizen.",2026-03-30
todesstrafen,death penalty,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
kupfergürtel,copper belt,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
einheimische,DOMESTIC,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
ungebremster,unbraked,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
todesstrafe,Death penalty,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
auszuweiten,within our company.,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
registriert,date joined,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
vollstreckt,enforced,"Israel überlegt, die Todesstrafe auszuweiten. Obwohl die Zahl der Länder mit Hinrichtungen sinkt, werden insgesamt mehr Hinrichtungen registriert. Ein Überblick, wo Todesstrafen verhängt und wo sie vollstreckt werden.",2026-03-30
durchkämmen,Comb through.,"Während Bergbauunternehmen den Kupfergürtel in Sambia nach Metallen für die weltweite Transformation durchkämmen, leiden viele Einheimische unter ungebremster Umweltverschmutzung und der Enteignung von Feldern.",2026-03-30
