German,English,Context,Date
beitrittsgesprächen,accession interviews,"Die Europäische Union beginnt am Montag die ersten Verhandlungen in den Beitrittsgesprächen mit der Ukraine und Moldau. Zunächst müssen die Länder zeigen, dass ihre Justiz und Verwaltung EU-Standards entsprechen.",2026-06-14
sanktionsschrauben,sanction screws,Die USA haben ihre Sanktionsschrauben gegenüber Kuba in letzter Zeit immer fester gezogen. Nun reagiert die kommunistische Regierung in Havanna.,2026-06-14
handgepäckpreise,hand baggage prices,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
oppositionskurs,opposition course,"Nach der Wahlschlappe bleibt Viktor Orbán Parteichef seiner Partei Fidesz. Der frühere Regierungschef plant eine Neuaufstellung, eine stärkere EU-Vernetzung und einen harten Oppositionskurs gegen Premier Peter Magyar.",2026-06-14
entschädigungen,Compensation,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
neuaufstellung,reorganization,"Nach der Wahlschlappe bleibt Viktor Orbán Parteichef seiner Partei Fidesz. Der frühere Regierungschef plant eine Neuaufstellung, eine stärkere EU-Vernetzung und einen harten Oppositionskurs gegen Premier Peter Magyar.",2026-06-14
stadtoberhaupt,City Head,Seit 2006 wurden in Mexiko fast 100 Bürgermeister getötet. Kurz nach dem Beginn der Fußball-WM im eigenen Land ist erneut ein Stadtoberhaupt umgebracht worden.,2026-06-14
flugpassagiere,air passengers,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
staatenlenker,head of state,Die G7-Staatenlenker wollen in Evian über die Kriege am Golf und in der Ukraine sprechen. Offenbar will Präsident Selenskyi auch an den Genfer See kommen.,2026-06-14
nationalparks,National Park,"Per Dekret hatte US-Präsident Trump verfügt, dass Hinweise auf Sklaverei und Klimawandel an öffentlichen Gebäuden oder Nationalparks entfernt werden müssen. Dies hat eine Richterin nun vorerst gestoppt.",2026-06-14
transparenter,more transparent,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
verspätungen,Times late,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
hitzeextreme,heat extremes,"Dürre, Überschwemmungen und Hitzeextreme: Wissenschaftler warnen, dass das El-Niño-Phänomen diesmal besonders stark ausfallen könnte. Welche Folgen sind zu erwarten und wie können wir uns darauf vorbereiten?",2026-06-14
entsprechen,regulation,"Die Europäische Union beginnt am Montag die ersten Verhandlungen in den Beitrittsgesprächen mit der Ukraine und Moldau. Zunächst müssen die Länder zeigen, dass ihre Justiz und Verwaltung EU-Standards entsprechen.",2026-06-14
unverändert,unchanged,Die EU hat sich auf neue Regeln für Flugpassagiere verständigt. Entschädigungen bei Verspätungen bleiben unverändert. Künftig sollen Handgepäckpreise transparenter sein und Rechte besser erklärt werden.,2026-06-14
vorbereiten,preparation,"Dürre, Überschwemmungen und Hitzeextreme: Wissenschaftler warnen, dass das El-Niño-Phänomen diesmal besonders stark ausfallen könnte. Welche Folgen sind zu erwarten und wie können wir uns darauf vorbereiten?",2026-06-14
umgebracht,brother?,Seit 2006 wurden in Mexiko fast 100 Bürgermeister getötet. Kurz nach dem Beginn der Fußball-WM im eigenen Land ist erneut ein Stadtoberhaupt umgebracht worden.,2026-06-14
selenskyi,selenskyi,Die G7-Staatenlenker wollen in Evian über die Kriege am Golf und in der Ukraine sprechen. Offenbar will Präsident Selenskyi auch an den Genfer See kommen.,2026-06-14
standards,standards,"Die Europäische Union beginnt am Montag die ersten Verhandlungen in den Beitrittsgesprächen mit der Ukraine und Moldau. Zunächst müssen die Länder zeigen, dass ihre Justiz und Verwaltung EU-Standards entsprechen.",2026-06-14
ausfallen,on these claims.,"Dürre, Überschwemmungen und Hitzeextreme: Wissenschaftler warnen, dass das El-Niño-Phänomen diesmal besonders stark ausfallen könnte. Welche Folgen sind zu erwarten und wie können wir uns darauf vorbereiten?",2026-06-14
hinweise,information,"Per Dekret hatte US-Präsident Trump verfügt, dass Hinweise auf Sklaverei und Klimawandel an öffentlichen Gebäuden oder Nationalparks entfernt werden müssen. Dies hat eine Richterin nun vorerst gestoppt.",2026-06-14
gebäuden,buildings,"Per Dekret hatte US-Präsident Trump verfügt, dass Hinweise auf Sklaverei und Klimawandel an öffentlichen Gebäuden oder Nationalparks entfernt werden müssen. Dies hat eine Richterin nun vorerst gestoppt.",2026-06-14
entfernt,removed,"Per Dekret hatte US-Präsident Trump verfügt, dass Hinweise auf Sklaverei und Klimawandel an öffentlichen Gebäuden oder Nationalparks entfernt werden müssen. Dies hat eine Richterin nun vorerst gestoppt.",2026-06-14
