German,English,Context,Date
fremdenfeindlichen,xenophobic,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
testosteronwerte,testosterone levels,"US-Verteidigungsminister Pete Hegseth will sicherstellen, dass die Soldaten über ""die richtigen Testosteronwerte"" verfügen. So könnten sie Bestleistung erbringen.",2026-07-17
brasilianischen,brazilian,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
diskriminierend,Discriminative,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
rechtsextremist,right-wing extremist,Nach seiner Verurteilung ließ sich der Rechtsextremist als Transfrau Marla-Svenja Liebich registrieren. Dann floh Liebich nach Tschechien - seit Mittwoch ist Liebich wieder in Deutschland.,2026-07-17
handelspolitik,Trade policy,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
sicherstellen,Ensuring,"US-Verteidigungsminister Pete Hegseth will sicherstellen, dass die Soldaten über ""die richtigen Testosteronwerte"" verfügen. So könnten sie Bestleistung erbringen.",2026-07-17
umverteilung,Redistribution of income and wealth,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
unangemessen,inappropriate,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
verurteilung,SENTENCING,Nach seiner Verurteilung ließ sich der Rechtsextremist als Transfrau Marla-Svenja Liebich registrieren. Dann floh Liebich nach Tschechien - seit Mittwoch ist Liebich wieder in Deutschland.,2026-07-17
registrieren,meta title register,Nach seiner Verurteilung ließ sich der Rechtsextremist als Transfrau Marla-Svenja Liebich registrieren. Dann floh Liebich nach Tschechien - seit Mittwoch ist Liebich wieder in Deutschland.,2026-07-17
bestleistung,Best,"US-Verteidigungsminister Pete Hegseth will sicherstellen, dass die Soldaten über ""die richtigen Testosteronwerte"" verfügen. So könnten sie Bestleistung erbringen.",2026-07-17
steuerbetrug,Tax fraud,"Mehr Kontrollen und höhere Strafen: Der deutsche Staat will gegen Steuerbetrug, Geldwäsche und illegal erworbene Vermögen vorgehen. Der SPD geht es dabei auch um mehr Gerechtigkeit.",2026-07-17
übergriffen,overrun,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
afrophobie,afrophobia,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
aufschläge,Extra charges,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
einjährige,one year,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
geldwäsche,Money Laundering,"Mehr Kontrollen und höhere Strafen: Der deutsche Staat will gegen Steuerbetrug, Geldwäsche und illegal erworbene Vermögen vorgehen. Der SPD geht es dabei auch um mehr Gerechtigkeit.",2026-07-17
praktiken,practices,"Die neuen Aufschläge folgen auf eine einjährige US-Untersuchung der brasilianischen Handelspolitik. Sie stellte fest, dass einige der brasilianischen Praktiken ""unangemessen oder diskriminierend sind“.",2026-07-17
transfrau,Transwoman,Nach seiner Verurteilung ließ sich der Rechtsextremist als Transfrau Marla-Svenja Liebich registrieren. Dann floh Liebich nach Tschechien - seit Mittwoch ist Liebich wieder in Deutschland.,2026-07-17
erbringen,whatever kind.,"US-Verteidigungsminister Pete Hegseth will sicherstellen, dass die Soldaten über ""die richtigen Testosteronwerte"" verfügen. So könnten sie Bestleistung erbringen.",2026-07-17
erworbene,aquired,"Mehr Kontrollen und höhere Strafen: Der deutsche Staat will gegen Steuerbetrug, Geldwäsche und illegal erworbene Vermögen vorgehen. Der SPD geht es dabei auch um mehr Gerechtigkeit.",2026-07-17
hitzetote,heat dead,"Laut Robert Koch-Institut gab es bis Ende Juni über 5100 Hitzetote in Deutschland. Doch wie lässt sich überhaupt sagen, ob jemand aufgrund der Hitze gestorben ist?",2026-07-17
gestorben,"she, from a brain","Laut Robert Koch-Institut gab es bis Ende Juni über 5100 Hitzetote in Deutschland. Doch wie lässt sich überhaupt sagen, ob jemand aufgrund der Hitze gestorben ist?",2026-07-17
mandelas,almond ash,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
reichtum,Wealth,Nelson Mandelas Erbe eines freien Südafrika hatte einen hohen Preis: die mangelnde Umverteilung von Reichtum. Der Frust der Bevölkerung entlädt sich in fremdenfeindlichen Übergriffen - der Kampf gegen Afrophobie bleibt.,2026-07-17
traumata,Traumas,"Proteste und Gewalt gegen Migranten zwangen auch zwei Frauen aus Sambia, ihr Leben in Südafrika aufzugeben und in ihre Heimat zurückzukehren. Der Neufang ist von Angst und Traumata geprägt, sagen Experten.",2026-07-17
