German,English,Context,Date
wirtschaftsaufschwung,Economic recovery,Wie hoch wird der Iran-Krieg die Energiepreise in Deutschland und Europa weiter in die Höhe treiben? Die Bundesregierung fürchtet um den schwachen Wirtschaftsaufschwung. Und schränkt Preisänderungen an Tankstellen ein.,2026-03-12
wirtschaftsministerin,minister for Economic Affairs,Wirtschaft und Verbraucher ächzen unter den hohen Öl-Preisen. Nun soll die Eiserne Reserve für Linderung sorgen. Auch Deutschlands Wirtschaftsministerin Katharina Reiche tritt in Aktion.,2026-03-12
bundestagspräsidentin,bundestag President,"Als Ausländer vor einem nationalen Parlament zu sprechen, gilt als große Ehre. Deutschlands Bundestagspräsidentin Julia Klöckner wurde diese jetzt in der Ukraine zu teil.",2026-03-12
elitestreitmacht,elite force,"Die iranische Elitestreitmacht erneuert ihre Drohungen - weil der Ölpreis ein machtvolles Instrument ist, um Druck auf westliche Staaten aufzubauen. Der Iran-Krieg geht unvermindert weiter.",2026-03-12
preisänderungen,PRICE CHANGES,Wie hoch wird der Iran-Krieg die Energiepreise in Deutschland und Europa weiter in die Höhe treiben? Die Bundesregierung fürchtet um den schwachen Wirtschaftsaufschwung. Und schränkt Preisänderungen an Tankstellen ein.,2026-03-12
fünfjahresplans,five-year plan,"Mit der Verabschiedung des 15. Fünfjahresplans bereitet sich Peking auf ein langsameres Wachstum vor und setzt verstärkt auf Technologien der Zukunft. Europa soll dabei wichtig sein, die Vereinten Nationen weniger.",2026-03-12
kernkraftwerke,Nuclear Power Plants,Gibt es bald neue Kernkraftwerke in Europa? EU-Kommissionspräsidentin von der Leyen ist dafür. In Deutschland sieht Bundeskanzler Merz dafür trotz Iran-Krieg und steigenden Energiekosten keine Mehrheit.,2026-03-12
verabschiedung,Goodbye,"Mit der Verabschiedung des 15. Fünfjahresplans bereitet sich Peking auf ein langsameres Wachstum vor und setzt verstärkt auf Technologien der Zukunft. Europa soll dabei wichtig sein, die Vereinten Nationen weniger.",2026-03-12
energiepreise,energy prices,Wie hoch wird der Iran-Krieg die Energiepreise in Deutschland und Europa weiter in die Höhe treiben? Die Bundesregierung fürchtet um den schwachen Wirtschaftsaufschwung. Und schränkt Preisänderungen an Tankstellen ein.,2026-03-12
feierlichkeit,Festivity,Eigentlich ein historischer Tag: Mehr als hundert Rabbiner sind zu Gast im Herzen Berlins. Doch die Sorgen über wachsenden Judenhass und Gewalt nach dem 7. Oktober 2023 überschatten jede Feierlichkeit.,2026-03-12
energiekosten,Energy cost,Gibt es bald neue Kernkraftwerke in Europa? EU-Kommissionspräsidentin von der Leyen ist dafür. In Deutschland sieht Bundeskanzler Merz dafür trotz Iran-Krieg und steigenden Energiekosten keine Mehrheit.,2026-03-12
unvermindert,undiminished,"Die iranische Elitestreitmacht erneuert ihre Drohungen - weil der Ölpreis ein machtvolles Instrument ist, um Druck auf westliche Staaten aufzubauen. Der Iran-Krieg geht unvermindert weiter.",2026-03-12
ölversorgung,Oil supply,Angesichts der Blockade der Straße von Hormus und gezielter iranischer Angriffe auf Raffinerien in den Golfstaaten wächst die Sorge um die Ölversorgung. Steht der Markt vor dem nächsten Preisschock?,2026-03-12
historischer,historical,Eigentlich ein historischer Tag: Mehr als hundert Rabbiner sind zu Gast im Herzen Berlins. Doch die Sorgen über wachsenden Judenhass und Gewalt nach dem 7. Oktober 2023 überschatten jede Feierlichkeit.,2026-03-12
überschatten,overshadow,Eigentlich ein historischer Tag: Mehr als hundert Rabbiner sind zu Gast im Herzen Berlins. Doch die Sorgen über wachsenden Judenhass und Gewalt nach dem 7. Oktober 2023 überschatten jede Feierlichkeit.,2026-03-12
technologien,technologies,"Mit der Verabschiedung des 15. Fünfjahresplans bereitet sich Peking auf ein langsameres Wachstum vor und setzt verstärkt auf Technologien der Zukunft. Europa soll dabei wichtig sein, die Vereinten Nationen weniger.",2026-03-12
tankstellen,Filling stations,Wie hoch wird der Iran-Krieg die Energiepreise in Deutschland und Europa weiter in die Höhe treiben? Die Bundesregierung fürchtet um den schwachen Wirtschaftsaufschwung. Und schränkt Preisänderungen an Tankstellen ein.,2026-03-12
