German,English,Context,Date
ministerpräsidentin,prime Minister,"Ministerpräsidentin Giorgia Meloni will Italiens Justizapparat umbauen. Kritiker werfen ihr vor, politischen Einfluss nehmen zu wollen. Der Streit dauert schon viele Jahre. Jetzt ist das Volk an der Reihe.",2026-03-23
sozialdemokraten,Social Democratic Party of Slovenia,"Es war nur eine Regionalwahl. Aber für die Bundesregierung hat sie Signalwirkung. Die Sozialdemokraten verlieren erneut, die Partei gerät immer tiefer in die Krise.",2026-03-23
abgabenregelung,levy scheme,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
lizenzgebühren,Licences Consideration,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
beeinträchtigt,impaired,"Blackouts, knappe Lebensmittel, Müll auf den Straßen: Kuba kämpft mit einer Krise, die das tägliche Leben massiv beeinträchtigt. Das US-Ölembargo macht die Lage noch schlimmer.",2026-03-23
signalwirkung,Signalling effect,"Es war nur eine Regionalwahl. Aber für die Bundesregierung hat sie Signalwirkung. Die Sozialdemokraten verlieren erneut, die Partei gerät immer tiefer in die Krise.",2026-03-23
justizapparat,judicial apparatus,"Ministerpräsidentin Giorgia Meloni will Italiens Justizapparat umbauen. Kritiker werfen ihr vor, politischen Einfluss nehmen zu wollen. Der Streit dauert schon viele Jahre. Jetzt ist das Volk an der Reihe.",2026-03-23
regionalwahl,regional election,"Es war nur eine Regionalwahl. Aber für die Bundesregierung hat sie Signalwirkung. Die Sozialdemokraten verlieren erneut, die Partei gerät immer tiefer in die Krise.",2026-03-23
sudanesische,sudanese,"Im Sudan bekämpfen sich seit drei Jahren die sudanesische Armee und die Miliz Rapid Support Forces. Beide Seiten beschuldigen sich immer wieder, zivile Gebäude anzugreifen.",2026-03-23
beschuldigen,"<g id=""1"">2</g><g id=""2"">accused</g>","Im Sudan bekämpfen sich seit drei Jahren die sudanesische Armee und die Miliz Rapid Support Forces. Beide Seiten beschuldigen sich immer wieder, zivile Gebäude anzugreifen.",2026-03-23
gegenkultur,counterculture,Vor 30 Jahren träumten die Vertreter der Gegenkultur vom Internet als einem unabhängigen Raum. Heute befindet es sich in den Händen einiger weniger Unternehmen. Was ist da schief gelaufen?,2026-03-23
unternehmen,company,Vor 30 Jahren träumten die Vertreter der Gegenkultur vom Internet als einem unabhängigen Raum. Heute befindet es sich in den Händen einiger weniger Unternehmen. Was ist da schief gelaufen?,2026-03-23
gestaffelte,Staged,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
geförderten,funded,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
unternehmer,Authors,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
anzugreifen,anzugreifen.,"Im Sudan bekämpfen sich seit drei Jahren die sudanesische Armee und die Miliz Rapid Support Forces. Beide Seiten beschuldigen sich immer wieder, zivile Gebäude anzugreifen.",2026-03-23
steigender,increasing,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
goldpreise,gold prices,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
investoren,Investors,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
abspringen,burst off,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
verlieren,loss,"Es war nur eine Regionalwahl. Aber für die Bundesregierung hat sie Signalwirkung. Die Sozialdemokraten verlieren erneut, die Partei gerät immer tiefer in die Krise.",2026-03-23
vertreter,Rep.,Vor 30 Jahren träumten die Vertreter der Gegenkultur vom Internet als einem unabhängigen Raum. Heute befindet es sich in den Händen einiger weniger Unternehmen. Was ist da schief gelaufen?,2026-03-23
bekämpfen,foam.,"Im Sudan bekämpfen sich seit drei Jahren die sudanesische Armee und die Miliz Rapid Support Forces. Beide Seiten beschuldigen sich immer wieder, zivile Gebäude anzugreifen.",2026-03-23
blackouts,blackouts,"Blackouts, knappe Lebensmittel, Müll auf den Straßen: Kuba kämpft mit einer Krise, die das tägliche Leben massiv beeinträchtigt. Das US-Ölembargo macht die Lage noch schlimmer.",2026-03-23
ölembargo,oil embargo,"Blackouts, knappe Lebensmittel, Müll auf den Straßen: Kuba kämpft mit einer Krise, die das tägliche Leben massiv beeinträchtigt. Das US-Ölembargo macht die Lage noch schlimmer.",2026-03-23
schlimmer,time.,"Blackouts, knappe Lebensmittel, Müll auf den Straßen: Kuba kämpft mit einer Krise, die das tägliche Leben massiv beeinträchtigt. Das US-Ölembargo macht die Lage noch schlimmer.",2026-03-23
träumten,dreaming,Vor 30 Jahren träumten die Vertreter der Gegenkultur vom Internet als einem unabhängigen Raum. Heute befindet es sich in den Händen einiger weniger Unternehmen. Was ist da schief gelaufen?,2026-03-23
befindet,phase,Vor 30 Jahren träumten die Vertreter der Gegenkultur vom Internet als einem unabhängigen Raum. Heute befindet es sich in den Händen einiger weniger Unternehmen. Was ist da schief gelaufen?,2026-03-23
fürchten,I do not fear,"Angesichts steigender Goldpreise hat Ghana eine ""gestaffelte Abgabenregelung"" eingeführt. Dadurch sollen höhere Lizenzgebühren aus dem geförderten Gold erzielt werden. Unternehmer fürchten, Investoren könnten abspringen.",2026-03-23
