German,English,Context,Date
niedrigzinspolitik,low interest rate policy,Fast 20 Jahre prägte Alan Greenspans als Chef der US-Notenbank Fed die Weltwirtschaft. Doch seine Niedrigzinspolitik und Deregulierung des Finanzmarktes brachte ihm nach der Finanzkrise viel Kritik ein.,2026-06-23
verbarrikadieren,barricade,"Panik an einer Schule auf den Philippinen: Jugendliche verbarrikadieren Türen, während Mitschüler Schüsse abgeben. Es gibt Tote und Verletzte. Das Motiv ist unklar.",2026-06-23
arbeitsgruppen,Working groups,"In die Verhandlungen zwischen den USA und dem Iran kommt Bewegung. Neben der Vereinbarung von Arbeitsgruppen zu Atomprogramm und Sanktionen macht Teheran aber klar, wer in der Straße von Hormus künftig das Sagen hat.",2026-06-23
deregulierung,Deregulierung / Deregulation,Fast 20 Jahre prägte Alan Greenspans als Chef der US-Notenbank Fed die Weltwirtschaft. Doch seine Niedrigzinspolitik und Deregulierung des Finanzmarktes brachte ihm nach der Finanzkrise viel Kritik ein.,2026-06-23
finanzmarktes,financial market,Fast 20 Jahre prägte Alan Greenspans als Chef der US-Notenbank Fed die Weltwirtschaft. Doch seine Niedrigzinspolitik und Deregulierung des Finanzmarktes brachte ihm nach der Finanzkrise viel Kritik ein.,2026-06-23
ultrarechter,ultra-right,Mit Abelardo de la Espriella gewinnt erstmals ein ultrarechter Außenseiter die Präsidentschaft in Kolumbien. Der knappe Wahlsieg markiert einen politischen Kurswechsel und könnte neue Konflikte auslösen.,2026-06-23
potenzielle,potential,Die politische Krise in Bukarest geht in eine weitere Runde. Der potenzielle Starmer-Nachfolger Andy Burnham ist startklar. In Katar explodiert eine Gasanlage. Der DW-Nachrichtenüberblick.,2026-06-23
außenseiter,Outsiders,Mit Abelardo de la Espriella gewinnt erstmals ein ultrarechter Außenseiter die Präsidentschaft in Kolumbien. Der knappe Wahlsieg markiert einen politischen Kurswechsel und könnte neue Konflikte auslösen.,2026-06-23
kurswechsel,change in the policy stance,Mit Abelardo de la Espriella gewinnt erstmals ein ultrarechter Außenseiter die Präsidentschaft in Kolumbien. Der knappe Wahlsieg markiert einen politischen Kurswechsel und könnte neue Konflikte auslösen.,2026-06-23
finanzkrise,Financial crisis,Fast 20 Jahre prägte Alan Greenspans als Chef der US-Notenbank Fed die Weltwirtschaft. Doch seine Niedrigzinspolitik und Deregulierung des Finanzmarktes brachte ihm nach der Finanzkrise viel Kritik ein.,2026-06-23
mitschüler,Schoolmates,"Panik an einer Schule auf den Philippinen: Jugendliche verbarrikadieren Türen, während Mitschüler Schüsse abgeben. Es gibt Tote und Verletzte. Das Motiv ist unklar.",2026-06-23
gewinnerin,winner,Das Rahmenabkommen und die weiteren Verhandlungen zwischen Washington und Teheran dürften auch Folgen für den Libanon haben. Die Hisbollah sieht sich schon jetzt als Gewinnerin der Vereinbarung. Zu Recht?,2026-06-23
greenspans,greenspans,Fast 20 Jahre prägte Alan Greenspans als Chef der US-Notenbank Fed die Weltwirtschaft. Doch seine Niedrigzinspolitik und Deregulierung des Finanzmarktes brachte ihm nach der Finanzkrise viel Kritik ein.,2026-06-23
startklar,Up and running,Die politische Krise in Bukarest geht in eine weitere Runde. Der potenzielle Starmer-Nachfolger Andy Burnham ist startklar. In Katar explodiert eine Gasanlage. Der DW-Nachrichtenüberblick.,2026-06-23
gasanlage,engine failure workshop,Die politische Krise in Bukarest geht in eine weitere Runde. Der potenzielle Starmer-Nachfolger Andy Burnham ist startklar. In Katar explodiert eine Gasanlage. Der DW-Nachrichtenüberblick.,2026-06-23
starmers,starmers,Nach dem Rücktritt Keir Starmers in Großbritannien richtet sich der Blick der Labour-Partei auf Andy Burnham. Der Bürgermeister von Manchester gilt als Favorit für die Nachfolge. Kann er einen neuen Kurs einschlagen?,2026-06-23
bukarest,Bucharest,Die politische Krise in Bukarest geht in eine weitere Runde. Der potenzielle Starmer-Nachfolger Andy Burnham ist startklar. In Katar explodiert eine Gasanlage. Der DW-Nachrichtenüberblick.,2026-06-23
