German,English,Context,Date
handelsstreitigkeiten,Commercial Litigation,"Unter dem Druck von Trumps Zöllen und Chinas industrieller Dominanz legen die EU und Australien alte Handelsstreitigkeiten bei, um ihr immer wieder aufgeschobene Freihandelsabkommen zu besiegeln.",2026-03-25
freihandelsabkommen,Free trade,"Unter dem Druck von Trumps Zöllen und Chinas industrieller Dominanz legen die EU und Australien alte Handelsstreitigkeiten bei, um ihr immer wieder aufgeschobene Freihandelsabkommen zu besiegeln.",2026-03-25
schadensbegrenzung,Damage mitigation,"Ein Landesverband der Linkspartei lehnt den ""heute real existierenden Zionismus"" ab. Bestreitet er das Existenzrecht Israels? Ist der Beschluss antisemitisch? Die Partei bemüht sich um Schadensbegrenzung.",2026-03-25
arbeiterfreundlich,worker-friendly,Arbeiter in Deutschland wählen immer öfter die in Teilen rechtsextreme AfD - so bei den aktuellen Landtagswahlen. Dabei ist das Programm der Partei nicht besonders arbeiterfreundlich.,2026-03-25
revolutionsgarde,revolutionary Guard,Mohammad Bagher Ghalibaf zählt zu den einflussreichsten Politikern Irans und verfügt über enge Verbindungen zur Revolutionsgarde. Sein Name ist mit Korruption und der Unterdrückung von Protesten verbunden.,2026-03-25
handelsabkommen,Trade agreement,Israels Ministerpräsident Netanjahu will die Angriffe auf den Iran und den Libanon trotz angeblich laufender Verhandlungen fortsetzen. Die EU und Australien schließen ein Handelsabkommen. Das Wichtigste in Kürze.,2026-03-25
raketenarsenal,missile arsenal,US-Präsident Trump erklärt Irans Raketenarsenal für weitgehend zerstört. Doch Teheran greift immer wieder an. Wie viele Raketen und Drohnen besitzt das Regime noch? Und wie schnell kann es sein Arsenal wieder auffüllen?,2026-03-25
unterdrückung,Oppression,Mohammad Bagher Ghalibaf zählt zu den einflussreichsten Politikern Irans und verfügt über enge Verbindungen zur Revolutionsgarde. Sein Name ist mit Korruption und der Unterdrückung von Protesten verbunden.,2026-03-25
grundsatzrede,keynote speech,"Das Parlament in Nordkorea hat Machthaber Kim Jong Un erneut zum Präsidenten ernannt. Beobachter halten die ""Wahl"" für eine Farce. In einer Grundsatzrede unterstrich Kim die Rolle seines Landes als Atommacht.",2026-03-25
landesverband,NATIONAL ASSOCIATION,"Ein Landesverband der Linkspartei lehnt den ""heute real existierenden Zionismus"" ab. Bestreitet er das Existenzrecht Israels? Ist der Beschluss antisemitisch? Die Partei bemüht sich um Schadensbegrenzung.",2026-03-25
existierenden,existing,"Ein Landesverband der Linkspartei lehnt den ""heute real existierenden Zionismus"" ab. Bestreitet er das Existenzrecht Israels? Ist der Beschluss antisemitisch? Die Partei bemüht sich um Schadensbegrenzung.",2026-03-25
existenzrecht,Right to exist,"Ein Landesverband der Linkspartei lehnt den ""heute real existierenden Zionismus"" ab. Bestreitet er das Existenzrecht Israels? Ist der Beschluss antisemitisch? Die Partei bemüht sich um Schadensbegrenzung.",2026-03-25
antisemitisch,anti-semitic,"Ein Landesverband der Linkspartei lehnt den ""heute real existierenden Zionismus"" ab. Bestreitet er das Existenzrecht Israels? Ist der Beschluss antisemitisch? Die Partei bemüht sich um Schadensbegrenzung.",2026-03-25
rechtsextreme,Right-wing extremists,Arbeiter in Deutschland wählen immer öfter die in Teilen rechtsextreme AfD - so bei den aktuellen Landtagswahlen. Dabei ist das Programm der Partei nicht besonders arbeiterfreundlich.,2026-03-25
industrieller,industrial,"Unter dem Druck von Trumps Zöllen und Chinas industrieller Dominanz legen die EU und Australien alte Handelsstreitigkeiten bei, um ihr immer wieder aufgeschobene Freihandelsabkommen zu besiegeln.",2026-03-25
