German,English,Context,Date
wirtschaftlichen,economic,"Der frühere Präsident der Republik Botsuana, Festus Mogae, ist tot. Der Demokrat gilt als Architekt des wirtschaftlichen Aufstiegs des südafrikanischen Landes und als Vorreiter im Kampf gegen Aids.",2026-05-09
südafrikanischen,south African,"Der frühere Präsident der Republik Botsuana, Festus Mogae, ist tot. Der Demokrat gilt als Architekt des wirtschaftlichen Aufstiegs des südafrikanischen Landes und als Vorreiter im Kampf gegen Aids.",2026-05-09
veranstaltungen,events,"Es gibt kaum noch eine wichtige Sportart, in die Saudi-Arabien nicht investiert hat. Doch plötzlich zieht sich das Königreich aus dem Golfsport zurück. Auch weitere geplante Veranstaltungen sind abgesagt. Was ist da los?",2026-05-09
militärtechnik,military technology,"Die Siegesparaden zum 9. Mai finden in ganz Russland in reduzierter Form statt. In Moskau wird dabei auf Militärtechnik verzichtet. Dem Kreml blieb kaum eine andere Wahl, auch wenn Putins Ansehen womöglich leidet.",2026-05-09
siegesparaden,victory parades,"Die Siegesparaden zum 9. Mai finden in ganz Russland in reduzierter Form statt. In Moskau wird dabei auf Militärtechnik verzichtet. Dem Kreml blieb kaum eine andere Wahl, auch wenn Putins Ansehen womöglich leidet.",2026-05-09
kanzlerschaft,chancellorship,Kaum jemand hat so große Erwartungen in die Kanzlerschaft von Friedrich Merz gesetzt wie die deutsche Wirtschaft. Inzwischen ist die anfängliche Euphorie bitterer Enttäuschung gewichen.,2026-05-09
behauptungen,Claims,Drei Tote nach Hantavirus-Infektionen auf einem Kreuzfahrtschiff – auf Social Media spekulieren Nutzer bereits über eine neue Pandemie. Was ist dran? Drei Behauptungen im Faktencheck.,2026-05-09
enttäuschung,Disappointment,Kaum jemand hat so große Erwartungen in die Kanzlerschaft von Friedrich Merz gesetzt wie die deutsche Wirtschaft. Inzwischen ist die anfängliche Euphorie bitterer Enttäuschung gewichen.,2026-05-09
reduzierter,Reduced,"Die Siegesparaden zum 9. Mai finden in ganz Russland in reduzierter Form statt. In Moskau wird dabei auf Militärtechnik verzichtet. Dem Kreml blieb kaum eine andere Wahl, auch wenn Putins Ansehen womöglich leidet.",2026-05-09
infektionen,Infections,Drei Tote nach Hantavirus-Infektionen auf einem Kreuzfahrtschiff – auf Social Media spekulieren Nutzer bereits über eine neue Pandemie. Was ist dran? Drei Behauptungen im Faktencheck.,2026-05-09
