German,English,Context,Date
kleingeschnittener,chopped,Steckt kleingeschnittener Eisbergsalat eines Lieferanten aus Mexiko hinter einer Durchfallwelle in den USA? Der US-Präsident droht dem Nachbarland jedenfalls schon mal mit Zöllen.,2026-07-26
militärregierung,military government,Die Militärregierung in Niger hatte bei ihrer Machtübernahme 2023 soziale und wirtschaftliche Verbesserungen versprochen. Auch die Sicherheit wollte sie wieder herstellen. Drei Jahre später ist davon wenig zu erkennen.,2026-07-26
islamistischer,islamist,Ein friedliches Fest für Liebe und Toleranz endete tödlich. Beim Christopher-Street-Day in Deutschlands Hauptstadt ist ein Auto in eine Menschenmenge gefahren. War es ein islamistischer Anschlag auf die LGBTQ-Community?,2026-07-26
verbesserungen,Improvements,Die Militärregierung in Niger hatte bei ihrer Machtübernahme 2023 soziale und wirtschaftliche Verbesserungen versprochen. Auch die Sicherheit wollte sie wieder herstellen. Drei Jahre später ist davon wenig zu erkennen.,2026-07-26
durchfallwelle,diarrhea wave,Steckt kleingeschnittener Eisbergsalat eines Lieferanten aus Mexiko hinter einer Durchfallwelle in den USA? Der US-Präsident droht dem Nachbarland jedenfalls schon mal mit Zöllen.,2026-07-26
menschenmenge,Crowd,Ein friedliches Fest für Liebe und Toleranz endete tödlich. Beim Christopher-Street-Day in Deutschlands Hauptstadt ist ein Auto in eine Menschenmenge gefahren. War es ein islamistischer Anschlag auf die LGBTQ-Community?,2026-07-26
eisbergsalat,iceberg lettuce,Steckt kleingeschnittener Eisbergsalat eines Lieferanten aus Mexiko hinter einer Durchfallwelle in den USA? Der US-Präsident droht dem Nachbarland jedenfalls schon mal mit Zöllen.,2026-07-26
friedliches,peaceful,Ein friedliches Fest für Liebe und Toleranz endete tödlich. Beim Christopher-Street-Day in Deutschlands Hauptstadt ist ein Auto in eine Menschenmenge gefahren. War es ein islamistischer Anschlag auf die LGBTQ-Community?,2026-07-26
trinkwasser,"800,000 litres","Wenig Lebensmittel und Trinkwasser, kaum Medikamente. Die Lage in der belagerten Stadt Al-Obeid im Sudan spitzt sich täglich zu. Besonders betroffen sind die Kinder, von denen sich viele nicht mehr in die Schule trauen.",2026-07-26
medikamente,DRUGS,"Wenig Lebensmittel und Trinkwasser, kaum Medikamente. Die Lage in der belagerten Stadt Al-Obeid im Sudan spitzt sich täglich zu. Besonders betroffen sind die Kinder, von denen sich viele nicht mehr in die Schule trauen.",2026-07-26
viereinhalb,“Four and a half!”,"Im Verlauf des seit fast viereinhalb Jahren andauernden Ukraine-Kriegs drangen wiederholt Drohnen in den rumänischen Luftraum ein. Einige davon stürzten ab, bis Freitag wurde jedoch keine abgeschossen.",2026-07-26
andauernden,ongoing,"Im Verlauf des seit fast viereinhalb Jahren andauernden Ukraine-Kriegs drangen wiederholt Drohnen in den rumänischen Luftraum ein. Einige davon stürzten ab, bis Freitag wurde jedoch keine abgeschossen.",2026-07-26
rumänischen,romanian,"Im Verlauf des seit fast viereinhalb Jahren andauernden Ukraine-Kriegs drangen wiederholt Drohnen in den rumänischen Luftraum ein. Einige davon stürzten ab, bis Freitag wurde jedoch keine abgeschossen.",2026-07-26
lieferanten,Supliers,Steckt kleingeschnittener Eisbergsalat eines Lieferanten aus Mexiko hinter einer Durchfallwelle in den USA? Der US-Präsident droht dem Nachbarland jedenfalls schon mal mit Zöllen.,2026-07-26
herstellen,Restore Inbox Assemblies,Die Militärregierung in Niger hatte bei ihrer Machtübernahme 2023 soziale und wirtschaftliche Verbesserungen versprochen. Auch die Sicherheit wollte sie wieder herstellen. Drei Jahre später ist davon wenig zu erkennen.,2026-07-26
belagerten,besieged,"Wenig Lebensmittel und Trinkwasser, kaum Medikamente. Die Lage in der belagerten Stadt Al-Obeid im Sudan spitzt sich täglich zu. Besonders betroffen sind die Kinder, von denen sich viele nicht mehr in die Schule trauen.",2026-07-26
jedenfalls,anyhow,Steckt kleingeschnittener Eisbergsalat eines Lieferanten aus Mexiko hinter einer Durchfallwelle in den USA? Der US-Präsident droht dem Nachbarland jedenfalls schon mal mit Zöllen.,2026-07-26
community,community,Ein friedliches Fest für Liebe und Toleranz endete tödlich. Beim Christopher-Street-Day in Deutschlands Hauptstadt ist ein Auto in eine Menschenmenge gefahren. War es ein islamistischer Anschlag auf die LGBTQ-Community?,2026-07-26
welterbes,world Heritage Site,33 Stätten sind für die Aufnahme in die Liste des Welterbes der UNESCO nominiert. Die Komoren im Osten Afrikas haben es schon mal geschafft.,2026-07-26
geschafft,made it!,33 Stätten sind für die Aufnahme in die Liste des Welterbes der UNESCO nominiert. Die Komoren im Osten Afrikas haben es schon mal geschafft.,2026-07-26
toleranz,Tolerance,Ein friedliches Fest für Liebe und Toleranz endete tödlich. Beim Christopher-Street-Day in Deutschlands Hauptstadt ist ein Auto in eine Menschenmenge gefahren. War es ein islamistischer Anschlag auf die LGBTQ-Community?,2026-07-26
