German,English,Context,Date
bundesverkehrsminister,federal Minister of Transport,Unpünktliche Züge und eine marode Infrastruktur beeinträchtigen nach Einschätzung von Bundesverkehrsminister Schnieder nicht nur den Alltag der Menschen. Durch solche Defizite schwinde auch das Vertrauen in den Staat.,2026-03-29
mitgliedsausweise,membership cards,Was haben die eigenen Vorfahren in der Nazi-Zeit gemacht? Darüber wurde in deutschen Familien lange geschwiegen. Jetzt hat das US-Nationalarchiv Millionen NSDAP-Mitgliedsausweise online zugänglich gemacht.,2026-03-29
militärflugplätze,military airfields,Die USA renovieren derzeit die bereits 80 Jahre alten Militärflugplätze auf den Pazifikinseln Tinian und Peleliu. Sie sollen als dezentrale Stützpunkte bei zunehmenden geopolitischen Spannungen dienen.,2026-03-29
beeinträchtigen,.,Unpünktliche Züge und eine marode Infrastruktur beeinträchtigen nach Einschätzung von Bundesverkehrsminister Schnieder nicht nur den Alltag der Menschen. Durch solche Defizite schwinde auch das Vertrauen in den Staat.,2026-03-29
nachkriegszeit,After the war,Am 12. November 1955 wurde die Bundeswehr gegründet - eine umstrittene Entscheidung in der Nachkriegszeit. Heute soll die Bundeswehr eine Führungsrolle in Europa übernehmen.,2026-03-29
nationalarchiv,national archive,Was haben die eigenen Vorfahren in der Nazi-Zeit gemacht? Darüber wurde in deutschen Familien lange geschwiegen. Jetzt hat das US-Nationalarchiv Millionen NSDAP-Mitgliedsausweise online zugänglich gemacht.,2026-03-29
geopolitischen,geopolitical,Die USA renovieren derzeit die bereits 80 Jahre alten Militärflugplätze auf den Pazifikinseln Tinian und Peleliu. Sie sollen als dezentrale Stützpunkte bei zunehmenden geopolitischen Spannungen dienen.,2026-03-29
führungsrolle,Guide roller,Am 12. November 1955 wurde die Bundeswehr gegründet - eine umstrittene Entscheidung in der Nachkriegszeit. Heute soll die Bundeswehr eine Führungsrolle in Europa übernehmen.,2026-03-29
demonstrieren,showcase,Bundestagspräsidentin Klöckner fordert in der Diskussion über Gewalt gegen Frauen mehr Ehrlichkeit. In den USA wollen wieder Hunderttausende Menschen gegen Präsident Trump demonstrieren. Das Wichtigste in Kürze.,2026-03-29
pazifikinseln,Islands of the South Pacific Ocean,Die USA renovieren derzeit die bereits 80 Jahre alten Militärflugplätze auf den Pazifikinseln Tinian und Peleliu. Sie sollen als dezentrale Stützpunkte bei zunehmenden geopolitischen Spannungen dienen.,2026-03-29
zurückkehren,Withdraw patient,"Noch ist der Wehrdienst in Deutschland freiwillig. Doch die Wehrpflicht könnte schon bald zurückkehren. Ein Grund, warum immer mehr junge Männer den Kriegsdienst verweigern.",2026-03-29
kriegsdienst,military service,"Noch ist der Wehrdienst in Deutschland freiwillig. Doch die Wehrpflicht könnte schon bald zurückkehren. Ein Grund, warum immer mehr junge Männer den Kriegsdienst verweigern.",2026-03-29
unpünktliche,untimely,Unpünktliche Züge und eine marode Infrastruktur beeinträchtigen nach Einschätzung von Bundesverkehrsminister Schnieder nicht nur den Alltag der Menschen. Durch solche Defizite schwinde auch das Vertrauen in den Staat.,2026-03-29
