German,English,Context,Date
gesamteuropäischer,pan-European,"Es dauerte, bis der Holocaust-Gedenktag für Roma und Sinti am 2. August ein gesamteuropäischer Gedenktag wurde. Einige Länder Mittel- und Südosteuropas waren unter den ersten, die des Völkermordes an den Roma gedachten.",2026-08-02
einschüchterungen,Intimidations,Die wochenlangen Straßenproteste gegen die Regierung endeten mit der Entlassung des Bildungsministers und der Zusage von Straffreiheit. Sie gilt nur mit Einschränkungen. Protestierende fürchten weitere Einschüchterungen.,2026-08-02
nuklearprogramm,Bordes-Pages,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
straßenproteste,street protests,Die wochenlangen Straßenproteste gegen die Regierung endeten mit der Entlassung des Bildungsministers und der Zusage von Straffreiheit. Sie gilt nur mit Einschränkungen. Protestierende fürchten weitere Einschüchterungen.,2026-08-02
einschränkungen,constraints,Die wochenlangen Straßenproteste gegen die Regierung endeten mit der Entlassung des Bildungsministers und der Zusage von Straffreiheit. Sie gilt nur mit Einschränkungen. Protestierende fürchten weitere Einschüchterungen.,2026-08-02
unterirdischen,underground,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
vorausgesetzt,"Been there, done that.",Das US-Militär soll kurz vor einer massiven Angriffswelle auf den Iran gestanden haben. Nun will US-Präsident Trump darauf verzichten - vorausgesetzt seine Bedingungen werden schnell erfüllt.,2026-08-02
zurückgekehrt,"and to him now,",Nach dem Ansturm auf die spanische Exklave Ceuta sind laut Madrid nahezu alle irregulär eingereisten Migranten nach Marokko zurückgekehrt. Die EU diskutiert nun über Migration und Grenzschutz.,2026-08-02
südosteuropas,southeastern Europe,"Es dauerte, bis der Holocaust-Gedenktag für Roma und Sinti am 2. August ein gesamteuropäischer Gedenktag wurde. Einige Länder Mittel- und Südosteuropas waren unter den ersten, die des Völkermordes an den Roma gedachten.",2026-08-02
straffreiheit,impunity,Die wochenlangen Straßenproteste gegen die Regierung endeten mit der Entlassung des Bildungsministers und der Zusage von Straffreiheit. Sie gilt nur mit Einschränkungen. Protestierende fürchten weitere Einschüchterungen.,2026-08-02
eingereisten,entered,Nach dem Ansturm auf die spanische Exklave Ceuta sind laut Madrid nahezu alle irregulär eingereisten Migranten nach Marokko zurückgekehrt. Die EU diskutiert nun über Migration und Grenzschutz.,2026-08-02
griechenland,Greece,"Seit Tagen wüten in Griechenland schwere Waldbrände. Nun ist ein beliebter Ferienort an der Küste von den Flammen bedroht. Auch in Spanien und Frankreich lodern noch Feuer, die Lage hat sich aber etwas entspannt.",2026-08-02
völkermordes,"- genocide or, alternatively, complicity in genocide;","Es dauerte, bis der Holocaust-Gedenktag für Roma und Sinti am 2. August ein gesamteuropäischer Gedenktag wurde. Einige Länder Mittel- und Südosteuropas waren unter den ersten, die des Völkermordes an den Roma gedachten.",2026-08-02
grenzschutz,Border guard,Nach dem Ansturm auf die spanische Exklave Ceuta sind laut Madrid nahezu alle irregulär eingereisten Migranten nach Marokko zurückgekehrt. Die EU diskutiert nun über Migration und Grenzschutz.,2026-08-02
atomanlage,atomic plant,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
spekuliert,Speculates,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
entlassung,DISCHARGE,Die wochenlangen Straßenproteste gegen die Regierung endeten mit der Entlassung des Bildungsministers und der Zusage von Straffreiheit. Sie gilt nur mit Einschränkungen. Protestierende fürchten weitere Einschüchterungen.,2026-08-02
verringern,subtract,Mit der Energiewende wollen Indien und China ihre Abhängigkeit von Öl und Gas verringern. Doch an die Stelle fossiler Energien treten neue geopolitische Risiken - von kritischen Mineralien bis zu globalen Lieferketten.,2026-08-02
mineralien,Minerals,Mit der Energiewende wollen Indien und China ihre Abhängigkeit von Öl und Gas verringern. Doch an die Stelle fossiler Energien treten neue geopolitische Risiken - von kritischen Mineralien bis zu globalen Lieferketten.,2026-08-02
komplexes,Complex,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
verlagert,relocates,"Trump droht mit der Zerstörung eines unterirdischen Komplexes in der Nähe der Atomanlage Natans. Es wird spekuliert, dass der Iran sein Nuklearprogramm hierhin verlagert, weil die Anlage nur schwer zu treffen ist.",2026-08-02
irregulär,irregular,Nach dem Ansturm auf die spanische Exklave Ceuta sind laut Madrid nahezu alle irregulär eingereisten Migranten nach Marokko zurückgekehrt. Die EU diskutiert nun über Migration und Grenzschutz.,2026-08-02
ferienort,Holiday resort,"Seit Tagen wüten in Griechenland schwere Waldbrände. Nun ist ein beliebter Ferienort an der Küste von den Flammen bedroht. Auch in Spanien und Frankreich lodern noch Feuer, die Lage hat sich aber etwas entspannt.",2026-08-02
verbänden,associations,"Die FIFA gibt ihre umstrittenen Investorenpläne auf. Nach Kritik von UEFA, weiteren Verbänden und eigenen Beratern zieht Präsident Gianni Infantino den milliardenschweren Verkauf von WM-Rechten überraschend zurück.",2026-08-02
