German,English,Context,Date
sicherheitsvorschriften,Safety Standards,"Wieder einmal explodiert eine Feuerwerksfabrik in Südchina. Wieder einmal gibt es Tote. Zwar hat Peking die Sicherheitsvorschriften immer weiter verschärft, doch Kostendruck und Korruption verhindern oft deren Umsetzung.",2026-05-06
meinungsunterschieden,differences of opinion,Der jüngste Streit zwischen Bundeskanzler Friedrich Merz und US-Präsident Donald Trump um den Iran-Krieg könnte ernste Konsequenzen haben. Dabei hatten beide ein gutes Verhältnis aufgebaut - trotz Meinungsunterschieden.,2026-05-06
impfstoffproduktion,vaccine production,Das Biotechnologie-Unternehmen BioNTech stellt seine Corona-Impfstoffproduktion in Deutschland ein. Fast alle heimischen Standorte werden geschlossen.,2026-05-06
minderheitenpolitik,Minority Policy,Die meisten Organisationen der ungarischen Minderheiten in Ungarns Nachbarländern waren Anhängsel von Orbans Partei Fidesz. Ungarns neuer Premier Peter Magyar will das System der Minderheitenpolitik nun reformieren.,2026-05-06
feuerwerksfabrik,fireworks factory,"Wieder einmal explodiert eine Feuerwerksfabrik in Südchina. Wieder einmal gibt es Tote. Zwar hat Peking die Sicherheitsvorschriften immer weiter verschärft, doch Kostendruck und Korruption verhindern oft deren Umsetzung.",2026-05-06
reformregierung,reform government,"In Rumänien stürzen Sozialdemokraten zusammen mit Rechtsextremen die Reformregierung von Premier Bolojan. Die ökonomischen Folgen sind ernst, der politische Preis ist hoch. Kommen nun die Rechtsextremen an die Macht?",2026-05-06
biotechnologie,biotechnology,Das Biotechnologie-Unternehmen BioNTech stellt seine Corona-Impfstoffproduktion in Deutschland ein. Fast alle heimischen Standorte werden geschlossen.,2026-05-06
organisationen,ORGANIZATIONS,Die meisten Organisationen der ungarischen Minderheiten in Ungarns Nachbarländern waren Anhängsel von Orbans Partei Fidesz. Ungarns neuer Premier Peter Magyar will das System der Minderheitenpolitik nun reformieren.,2026-05-06
nachbarländern,countries,Die meisten Organisationen der ungarischen Minderheiten in Ungarns Nachbarländern waren Anhängsel von Orbans Partei Fidesz. Ungarns neuer Premier Peter Magyar will das System der Minderheitenpolitik nun reformieren.,2026-05-06
beängstigend,Terrifying.,Wären die Regierungen der Welt auf einen digitalen Super-GAU vorbereitet? Die Antwort der Vereinten Nationen fällt beängstigend aus.,2026-05-06
wasserstraße,Waterway,Im Ringen um die Kontrolle der strategisch wichtigen Straße von Hormus sieht es derzeit nicht nach einer friedlichen Lösung zwischen Iran und den USA aus. Zwei US-Handelsschiffe passierten die Wasserstraße am Montag.,2026-05-06
ökonomischen,economic,"In Rumänien stürzen Sozialdemokraten zusammen mit Rechtsextremen die Reformregierung von Premier Bolojan. Die ökonomischen Folgen sind ernst, der politische Preis ist hoch. Kommen nun die Rechtsextremen an die Macht?",2026-05-06
regierungen,The government,Wären die Regierungen der Welt auf einen digitalen Super-GAU vorbereitet? Die Antwort der Vereinten Nationen fällt beängstigend aus.,2026-05-06
vorbereitet,ready,Wären die Regierungen der Welt auf einen digitalen Super-GAU vorbereitet? Die Antwort der Vereinten Nationen fällt beängstigend aus.,2026-05-06
friedlichen,peaceful,Im Ringen um die Kontrolle der strategisch wichtigen Straße von Hormus sieht es derzeit nicht nach einer friedlichen Lösung zwischen Iran und den USA aus. Zwei US-Handelsschiffe passierten die Wasserstraße am Montag.,2026-05-06
dagewesenem,unprecedented,"Streit um Israels Teilnahme und Boykotte in nie dagewesenem Umfang: Der Eurovision Song Contest in Wien steht schon vor dem Start unter Druck und zeigt, wie politisch Europas größte Musikshow geworden ist.",2026-05-06
kostendruck,Cost pressure,"Wieder einmal explodiert eine Feuerwerksfabrik in Südchina. Wieder einmal gibt es Tote. Zwar hat Peking die Sicherheitsvorschriften immer weiter verschärft, doch Kostendruck und Korruption verhindern oft deren Umsetzung.",2026-05-06
reformieren,reforming,Die meisten Organisationen der ungarischen Minderheiten in Ungarns Nachbarländern waren Anhängsel von Orbans Partei Fidesz. Ungarns neuer Premier Peter Magyar will das System der Minderheitenpolitik nun reformieren.,2026-05-06
heimischen,and > remain 5%.,Das Biotechnologie-Unternehmen BioNTech stellt seine Corona-Impfstoffproduktion in Deutschland ein. Fast alle heimischen Standorte werden geschlossen.,2026-05-06
passierten,happened,Im Ringen um die Kontrolle der strategisch wichtigen Straße von Hormus sieht es derzeit nicht nach einer friedlichen Lösung zwischen Iran und den USA aus. Zwei US-Handelsschiffe passierten die Wasserstraße am Montag.,2026-05-06
eurovision,Eurovision,"Streit um Israels Teilnahme und Boykotte in nie dagewesenem Umfang: Der Eurovision Song Contest in Wien steht schon vor dem Start unter Druck und zeigt, wie politisch Europas größte Musikshow geworden ist.",2026-05-06
aufgebaut,constructed,Der jüngste Streit zwischen Bundeskanzler Friedrich Merz und US-Präsident Donald Trump um den Iran-Krieg könnte ernste Konsequenzen haben. Dabei hatten beide ein gutes Verhältnis aufgebaut - trotz Meinungsunterschieden.,2026-05-06
