German,English,Context,Date
gefangenenaustauschs,prisoner exchange,Nach fünf Jahren Straflager lässt das Lukaschenko-Regime in Belarus den polnischstämmigen Journalisten Andrzej Poczobut frei. Die USA sollen eine große Rolle bei der Vermittlung des Gefangenenaustauschs gespielt haben.,2026-04-29
klimazustandsbericht,climate status report,Kein Kontinent erwärmt sich so schnell wie Europa. Folgen zeigt der jüngste Klimazustandsbericht auf. König Charles III. hält eine historische Rede vor dem US-Kongress. Der DW-Nachrichtenüberblick.,2026-04-29
polnischstämmigen,of Polish origin,Nach fünf Jahren Straflager lässt das Lukaschenko-Regime in Belarus den polnischstämmigen Journalisten Andrzej Poczobut frei. Die USA sollen eine große Rolle bei der Vermittlung des Gefangenenaustauschs gespielt haben.,2026-04-29
übergewinnsteuer,excess profit tax,"Der deutsche Finanzminister Lars Klingbeil (SPD) sucht dringend Geld, um den Tankrabatt zu finanzieren. Eine seiner Ideen: eine Übergewinnsteuer. Wirtschaftsministerin Katherina Reiche (CDU) ist dagegen.",2026-04-29
treibstoffkosten,Fuel costs,In vielen Ländern sind die Treibstoffkosten auf Rekordniveau. In Deutschland etwa kostet ein Liter Diesel teils 40 Prozent mehr als vor dem US-israelischen Angriff auf den Iran. Was tun?,2026-04-29
europaparlament,European Parliament,"Von ""Nur Ja heißt Ja"" bis ""Nur Nein heißt Nein"": Die Definitionen darüber, was strafrechtlich als Vergewaltigung gilt, gingen in der EU teils deutlich auseinander. Nun will das Europaparlament diesen Missstand ändern.",2026-04-29
strafrechtlich,In terms of criminal law:,"Von ""Nur Ja heißt Ja"" bis ""Nur Nein heißt Nein"": Die Definitionen darüber, was strafrechtlich als Vergewaltigung gilt, gingen in der EU teils deutlich auseinander. Nun will das Europaparlament diesen Missstand ändern.",2026-04-29
vergewaltigung,rape,"Von ""Nur Ja heißt Ja"" bis ""Nur Nein heißt Nein"": Die Definitionen darüber, was strafrechtlich als Vergewaltigung gilt, gingen in der EU teils deutlich auseinander. Nun will das Europaparlament diesen Missstand ändern.",2026-04-29
befehlsketten,chains of command,"Die Festnahme von Amjad Youssef, eines der mutmaßlichen Haupttäter des Tadamon-Massakers in Syrien, gilt als Durchbruch. Doch Experten warnen: Ohne Aufklärung der Befehlsketten bleibt sie ein symbolischer Schritt.",2026-04-29
rekordniveau,record level,In vielen Ländern sind die Treibstoffkosten auf Rekordniveau. In Deutschland etwa kostet ein Liter Diesel teils 40 Prozent mehr als vor dem US-israelischen Angriff auf den Iran. Was tun?,2026-04-29
mutmaßlichen,presumed,"Die Festnahme von Amjad Youssef, eines der mutmaßlichen Haupttäter des Tadamon-Massakers in Syrien, gilt als Durchbruch. Doch Experten warnen: Ohne Aufklärung der Befehlsketten bleibt sie ein symbolischer Schritt.",2026-04-29
symbolischer,symbolic,"Die Festnahme von Amjad Youssef, eines der mutmaßlichen Haupttäter des Tadamon-Massakers in Syrien, gilt als Durchbruch. Doch Experten warnen: Ohne Aufklärung der Befehlsketten bleibt sie ein symbolischer Schritt.",2026-04-29
definitionen,Definitions,"Von ""Nur Ja heißt Ja"" bis ""Nur Nein heißt Nein"": Die Definitionen darüber, was strafrechtlich als Vergewaltigung gilt, gingen in der EU teils deutlich auseinander. Nun will das Europaparlament diesen Missstand ändern.",2026-04-29
finanzieren,finance,"Der deutsche Finanzminister Lars Klingbeil (SPD) sucht dringend Geld, um den Tankrabatt zu finanzieren. Eine seiner Ideen: eine Übergewinnsteuer. Wirtschaftsministerin Katherina Reiche (CDU) ist dagegen.",2026-04-29
lukaschenko,lukashenko,Nach fünf Jahren Straflager lässt das Lukaschenko-Regime in Belarus den polnischstämmigen Journalisten Andrzej Poczobut frei. Die USA sollen eine große Rolle bei der Vermittlung des Gefangenenaustauschs gespielt haben.,2026-04-29
auseinander,about buying.,"Von ""Nur Ja heißt Ja"" bis ""Nur Nein heißt Nein"": Die Definitionen darüber, was strafrechtlich als Vergewaltigung gilt, gingen in der EU teils deutlich auseinander. Nun will das Europaparlament diesen Missstand ändern.",2026-04-29
