German,English,Context,Date
alltagstauglicher,more suitable for everyday use,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
blauhelmsoldaten,blue helmet soldiers,Seit Ende März sind im Südlibanon vier UN-Blauhelmsoldaten getötet worden. UNIFIL gilt als eine der gefährlichsten UN-Friedensmission überhaupt. 2027 soll sie enden. Ein Überblick über Mandat und Herausforderungen.,2026-04-20
herkunftsländer,Christian Bahr .,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-04-20
friedenssignale,peace signals,Seit Tagen kochte der Streit zwischen Papst Leo XIV. und US-Präsident Donald Trump immer weiter hoch. Auf seiner Afrikareise hat Leo nun Friedenssignale gen Washington gesandt.,2026-04-20
hinauszudrängen,to push out,"Zum ersten Mal ist Libyen Gastgeber einer internationale Militärübung. Wird diese dabei helfen, das Land zu stabilisieren? Oder geht es vor allem darum, Russland hinauszudrängen?",2026-04-20
friedensmission,peacekeeping mission,Seit Ende März sind im Südlibanon vier UN-Blauhelmsoldaten getötet worden. UNIFIL gilt als eine der gefährlichsten UN-Friedensmission überhaupt. 2027 soll sie enden. Ein Überblick über Mandat und Herausforderungen.,2026-04-20
schutzsuchende,seekers of protection,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-04-20
gefährlichsten,most dangerous,Seit Ende März sind im Südlibanon vier UN-Blauhelmsoldaten getötet worden. UNIFIL gilt als eine der gefährlichsten UN-Friedensmission überhaupt. 2027 soll sie enden. Ein Überblick über Mandat und Herausforderungen.,2026-04-20
partnerschaft,partnership,"Die Türkei will vor der somalischen Küste nach Öl bohren. Wer profitiert am meisten von der Partnerschaft - und welche Rolle spielen regionale Spannungen, in die auch der Iran verwickelt ist?",2026-04-20
spektakulärer,spectacular,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
unbeliebtheit,unpopularity,"Giorgia Meloni galt einst als Trump-Flüsterin. Doch die wachsende Unbeliebtheit des US-Präsidenten, der Iran-Krieg und seine Ausfälle gegenüber dem Papst zwangen die italienische Ministerpräsidentin, sich zu entscheiden.",2026-04-20
militärübung,- military exercise,"Zum ersten Mal ist Libyen Gastgeber einer internationale Militärübung. Wird diese dabei helfen, das Land zu stabilisieren? Oder geht es vor allem darum, Russland hinauszudrängen?",2026-04-20
somalischen,somali,"Die Türkei will vor der somalischen Küste nach Öl bohren. Wer profitiert am meisten von der Partnerschaft - und welche Rolle spielen regionale Spannungen, in die auch der Iran verwickelt ist?",2026-04-20
afrikareise,trip to africa,Seit Tagen kochte der Streit zwischen Papst Leo XIV. und US-Präsident Donald Trump immer weiter hoch. Auf seiner Afrikareise hat Leo nun Friedenssignale gen Washington gesandt.,2026-04-20
fortschritt,progress,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
entscheiden,do,"Giorgia Meloni galt einst als Trump-Flüsterin. Doch die wachsende Unbeliebtheit des US-Präsidenten, der Iran-Krieg und seine Ausfälle gegenüber dem Papst zwangen die italienische Ministerpräsidentin, sich zu entscheiden.",2026-04-20
verwickelt,of opinions.,"Die Türkei will vor der somalischen Küste nach Öl bohren. Wer profitiert am meisten von der Partnerschaft - und welche Rolle spielen regionale Spannungen, in die auch der Iran verwickelt ist?",2026-04-20
eskalieren,escalate,"Die Lage an der Straße von Hormus droht erneut zu eskalieren, US-iranische Verhandlungen stehen auf der Kippe und der Ölpreis steigt. Der Amazon-Gründer liefert in den falschen Orbit. Der DW-Nachrichtenüberblick.",2026-04-20
verletzung,Injury,Der FC Bayern München sichert sich vorzeitig die deutsche Meisterschaft und ist hungrig auf weitere Titel. Getrübt wird die Freude über den Erfolg nur durch eine Verletzung.,2026-04-20
regionale,regional,"Die Türkei will vor der somalischen Küste nach Öl bohren. Wer profitiert am meisten von der Partnerschaft - und welche Rolle spielen regionale Spannungen, in die auch der Iran verwickelt ist?",2026-04-20
vergleich,Comparison,Im europäischen Vergleich verliert die Bundesrepublik an Bedeutung als Zielland für Schutzsuchende. Neue Herkunftsländer und stark sinkende Zahlen aus Syrien und der Ukraine prägen die aktuelle Entwicklung.,2026-04-20
humanoide,humanoid,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
schneller,faster,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
härtetest,Conditioning Test,Humanoide Maschinen laufen erstmals schneller als Menschen - ein spektakulärer Fortschritt mit Signalwirkung. Experten sehen darin weniger ein Rennen als einen Härtetest für die Zukunft alltagstauglicher Roboter.,2026-04-20
gastgeber,Host,"Zum ersten Mal ist Libyen Gastgeber einer internationale Militärübung. Wird diese dabei helfen, das Land zu stabilisieren? Oder geht es vor allem darum, Russland hinauszudrängen?",2026-04-20
flüsterin,Female Whisperer,"Giorgia Meloni galt einst als Trump-Flüsterin. Doch die wachsende Unbeliebtheit des US-Präsidenten, der Iran-Krieg und seine Ausfälle gegenüber dem Papst zwangen die italienische Ministerpräsidentin, sich zu entscheiden.",2026-04-20
