German,English,Context,Date
konfliktprognosen,conflict forecasts,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
bischofskonferenz,episcopal Conference,Die Zahl der Christen in Deutschland sinkt. Die Gesellschaft ist gespalten. Doch der neue Bischofskonferenz-Chef beschwört Einheit und Dialog.,2026-02-25
intelligentere,Building,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
roboterflotten,robot fleets,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
eingeführten,introduced,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
gesellschaft,company,Die Zahl der Christen in Deutschland sinkt. Die Gesellschaft ist gespalten. Doch der neue Bischofskonferenz-Chef beschwört Einheit und Dialog.,2026-02-25
künstlicher,artificial,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
intelligenz,Intelligence,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
technologie,technology,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
unterbinden,DISRUPT.,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
entwickeln,nurture,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
autoritäre,Authoritarian,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
produktion,production,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
virtuellen,virtual,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
industrial,PaintChecker,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
einsetzen,einsetzen,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
vorsprung,Protrusion,"Deutschland nutzt KI bereits für eine intelligentere Produktion - mit virtuellen Fabriken, Roboterflotten und seiner neu eingeführten Industrial AI Cloud. Hilft dieser Vorsprung beim KI-Wettlauf mit den USA und China?",2026-02-25
gespalten,Jako,Die Zahl der Christen in Deutschland sinkt. Die Gesellschaft ist gespalten. Doch der neue Bischofskonferenz-Chef beschwört Einheit und Dialog.,2026-02-25
beschwört,summons,Die Zahl der Christen in Deutschland sinkt. Die Gesellschaft ist gespalten. Doch der neue Bischofskonferenz-Chef beschwört Einheit und Dialog.,2026-02-25
mithilfe,with the help,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
weltweit,globally,"Konfliktprognosen mithilfe Künstlicher Intelligenz entwickeln sich rasant. Autoritäre Regime im Nahen Osten könnten weltweit zu den ersten gehören, die diese Technologie einsetzen, um Proteste im Keim zu unterbinden.",2026-02-25
