German,English,Context,Date
falschbehauptungen,false claims,"Nach dem islamistischen Terroranschlag auf den CSD in Berlin kursieren in den sozialen Medien Gerüchte, Falschbehauptungen und aus dem Zusammenhang gerissene Videos. Ein DW-Faktencheck zu viel geteilten Behauptungen.",2026-07-28
übergangspräsident,interim president,"Es wäre ein erster Schritt, denn Israel und Syrien haben nie ein Friedensabkommen geschlossen. Aber Übergangspräsident Ahmed al-Scharaa macht deutlich: Die Golanhöhen sollen syrisch bleiben.",2026-07-28
bildungsministers,minister of Education,"Mit dem Rücktritt des indischen Bildungsministers endet die sogenannte Kakerlaken-Bewegung. Die Politiker spüren die enorme Dynamik der jungen Menschen, ihre Regierung zu Zugeständnissen zu zwingen.",2026-07-28
islamistischen,islamist,"Nach dem islamistischen Terroranschlag auf den CSD in Berlin kursieren in den sozialen Medien Gerüchte, Falschbehauptungen und aus dem Zusammenhang gerissene Videos. Ein DW-Faktencheck zu viel geteilten Behauptungen.",2026-07-28
argentiniens,argentina,"Argentiniens Präsident Javier Milei ist nicht zimperlich, wenn es darum geht, andere zu diffamieren. Jetzt hat er Brasiliens Präsident Lula beschimpft und für einen diplomatischen Eklat gesorgt.",2026-07-28
verdächtiger,Suspect,Bei einer Veranstaltung in Seattle im US-Bundesstaat Washington werden mehrere Menschen von Schüssen getroffen. Ein Verdächtiger wird gefasst. Die Tat schockt die Stadt an der Westküste.,2026-07-28
jugendämter,youth welfare offices,"Die Jugendämter mussten im vergangenen Jahr deutlich seltener eingreifen und Kinder oder Jugendliche in Obhut nehmen. Ein wichtiger Grund ist, dass weniger Minderjährige ohne Familie nach Deutschland einreisten.",2026-07-28
diffamieren,defame,"Argentiniens Präsident Javier Milei ist nicht zimperlich, wenn es darum geht, andere zu diffamieren. Jetzt hat er Brasiliens Präsident Lula beschimpft und für einen diplomatischen Eklat gesorgt.",2026-07-28
kakerlaken,you little cockroaches,"Mit dem Rücktritt des indischen Bildungsministers endet die sogenannte Kakerlaken-Bewegung. Die Politiker spüren die enorme Dynamik der jungen Menschen, ihre Regierung zu Zugeständnissen zu zwingen.",2026-07-28
wettbewerb,competition,Perus neue Präsidentin Keiko Fujimori verspricht mehr Sicherheit und Investitionen. Zugleich muss sie das Land im geopolitischen Wettbewerb zwischen China und den USA positionieren.,2026-07-28
tagelanger,days longer,"Der CDU-Politiker Steffen Bilger wird neuer Minister für Verkehr. Nach tagelanger Verwirrung. Konservative Politiker fürchten, das könne der CDU bei den anstehenden Landtagswahlen schaden.",2026-07-28
verwirrung,inconvenience,"Der CDU-Politiker Steffen Bilger wird neuer Minister für Verkehr. Nach tagelanger Verwirrung. Konservative Politiker fürchten, das könne der CDU bei den anstehenden Landtagswahlen schaden.",2026-07-28
eingreifen,bite,"Die Jugendämter mussten im vergangenen Jahr deutlich seltener eingreifen und Kinder oder Jugendliche in Obhut nehmen. Ein wichtiger Grund ist, dass weniger Minderjährige ohne Familie nach Deutschland einreisten.",2026-07-28
einreisten,enter the country,"Die Jugendämter mussten im vergangenen Jahr deutlich seltener eingreifen und Kinder oder Jugendliche in Obhut nehmen. Ein wichtiger Grund ist, dass weniger Minderjährige ohne Familie nach Deutschland einreisten.",2026-07-28
zimperlich,Squeamish,"Argentiniens Präsident Javier Milei ist nicht zimperlich, wenn es darum geht, andere zu diffamieren. Jetzt hat er Brasiliens Präsident Lula beschimpft und für einen diplomatischen Eklat gesorgt.",2026-07-28
beschimpft,Disgraced,"Argentiniens Präsident Javier Milei ist nicht zimperlich, wenn es darum geht, andere zu diffamieren. Jetzt hat er Brasiliens Präsident Lula beschimpft und für einen diplomatischen Eklat gesorgt.",2026-07-28
golanhöhen,golan Heights,"Es wäre ein erster Schritt, denn Israel und Syrien haben nie ein Friedensabkommen geschlossen. Aber Übergangspräsident Ahmed al-Scharaa macht deutlich: Die Golanhöhen sollen syrisch bleiben.",2026-07-28
gerissene,cracked,"Nach dem islamistischen Terroranschlag auf den CSD in Berlin kursieren in den sozialen Medien Gerüchte, Falschbehauptungen und aus dem Zusammenhang gerissene Videos. Ein DW-Faktencheck zu viel geteilten Behauptungen.",2026-07-28
terrorakt,act of terrorism,"Nach dem Terrorakt beim CSD in Berlin fordern Politiker Konsequenzen: Warum war der mutmaßliche Täter auf freiem Fuß? Experten bezweifeln unterdessen, dass alle Gefährder überwacht werden können.",2026-07-28
überwacht,monitors,"Nach dem Terrorakt beim CSD in Berlin fordern Politiker Konsequenzen: Warum war der mutmaßliche Täter auf freiem Fuß? Experten bezweifeln unterdessen, dass alle Gefährder überwacht werden können.",2026-07-28
