German,English,Context,Date
korruptionsbekämpfung,Fight against corruption,"Mit großem Tempo demontiert Ungarns neue Regierung unter Peter Magyar Viktor Orbans System. Es geht um Korruptionsbekämpfung, Medienreformen und Schutz der Demokratie - damit Ungarn nicht wieder in Autokratie abgleitet.",2026-06-26
rechtspopulistische,right-wing populist,"Nach der Abwahl mehrerer linker Regierungen dominieren konservative und rechtspopulistische Kräfte in Lateinamerika. Warum ist das so - und sind sie gekommen, um zu bleiben?",2026-06-26
verfassungswidrig,unconstitutional,Der Verfassungsschutz hält die Partei AfD für teilweise rechtsextrem. Laut einem Gutachten ist sie auch verfassungswidrig. Rückt nun ein Verbotsverfahren näher?,2026-06-26
weltdrogenbericht,world drug report,Die Vereinten Nationen haben ihren Weltdrogenbericht vorgelegt - mit alarmierenden Erkenntnissen. Eine besondere Rolle spielen dabei neue synthetische Substanzen. Für Deutschland wird Ketamin-Missbrauch zum Problem.,2026-06-26
verbotsverfahren,prohibition proceedings,Der Verfassungsschutz hält die Partei AfD für teilweise rechtsextrem. Laut einem Gutachten ist sie auch verfassungswidrig. Rückt nun ein Verbotsverfahren näher?,2026-06-26
auseinandersetzt,auseinandersetzt.,"Kriegsverbrechen und Rassismus, Folter und koloniales Unrecht - das sind die Themen, mit denen sich Philippe Sands auseinandersetzt. Seine Arbeit als Anwalt vor internationalen Gerichten prägt auch sein Schreiben.",2026-06-26
kleiderordnung,Dress Code,"In Herat wurden jüngst 30 Frauen verhaftet, die gegen Kleiderordnung verstoßen haben sollen. Es folgten Proteste. Fünf Jahre nach Machtübernahme agieren die Taliban nervös.",2026-06-26
machtübernahme,The seizing of power.,"In Herat wurden jüngst 30 Frauen verhaftet, die gegen Kleiderordnung verstoßen haben sollen. Es folgten Proteste. Fünf Jahre nach Machtübernahme agieren die Taliban nervös.",2026-06-26
medienreformen,media reforms,"Mit großem Tempo demontiert Ungarns neue Regierung unter Peter Magyar Viktor Orbans System. Es geht um Korruptionsbekämpfung, Medienreformen und Schutz der Demokratie - damit Ungarn nicht wieder in Autokratie abgleitet.",2026-06-26
unzuverlässig,unreliable,"Unpünktlich, unzuverlässig, weite Umwege wegen Baustellen: Mit der Bahn kann Deutschland nicht mehr punkten – und daran wird sich so schnell auch nichts ändern. Der Konzern steckt in einer tiefen Krise.",2026-06-26
