German,English,Context,Date
regionalparlaments,regional parliament,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
symbolträchtiger,more symbolic,"Einst Festung der Kreuzritter, nun symbolträchtiger Schauplatz im Nahost-Konflikt: Israel hisst auf Burg Beaufort im Libanon seine Flagge. Der Beschuss Israels durch die Hisbollah geht dennoch weiter.",2026-06-01
vorprogrammiert,pre-programmed,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
zusammenstößen,collisions,Tausende Fans des Fußballklubs Paris Saint-Germain haben in Paris und anderen Städten in Frankreich den Sieg ihrer Mannschaft im Finale der Champions League gefeiert. Doch es kam auch zu Zusammenstößen mit der Polizei.,2026-06-01
weiterregieren,continue to govern,Maltas Sozialdemokraten jubeln: Die Labour-Partei hat die Parlamentswahl gewonnen und kann weiterregieren - zum vierten Mal in Folge.,2026-06-01
verschärfter,aggravated,Äthiopien wählt ein neues Parlament. Die siebte nationale Wahl erfolgt inmitten wachsender Konkurrenz um Einfluss am Horn von Afrika sowie verschärfter Spannungen zwischen Addis Abeba und Kairo um den Nil.,2026-06-01
gebremichael,brackish body,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
entmachteten,disempowered,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
entsprechend,pursuant to,Trotz Waffenruhe kam es erneut zu einem Angriff des US-Militärs im Iran - der reagierte entsprechend. Außenminister Wadephul wirbt weiter für einen Platz Deutschlands im UN-Sicherheitsrat. Der DW-Nachrichtenüberblick.,2026-06-01
fußballklubs,football clubs,Tausende Fans des Fußballklubs Paris Saint-Germain haben in Paris und anderen Städten in Frankreich den Sieg ihrer Mannschaft im Finale der Champions League gefeiert. Doch es kam auch zu Zusammenstößen mit der Polizei.,2026-06-01
unterdrückt,Supressed,"Äthiopien steht am Rande eines Krieges. Die Opposition wird unterdrückt und in Tigray wird nicht gewählt. Die Wahlen würden die Lage im Land nicht grundlegend verändern, glauben Experten.",2026-06-01
kreuzritter,crusader,"Einst Festung der Kreuzritter, nun symbolträchtiger Schauplatz im Nahost-Konflikt: Israel hisst auf Burg Beaufort im Libanon seine Flagge. Der Beschuss Israels durch die Hisbollah geht dennoch weiter.",2026-06-01
debretsion,debretsion,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
goldsucher,Gold Hunter,In Laos werden unter Tage noch immer zwei Goldsucher vermisst. Nun gibt es wieder Hoffnung. Aber es droht auch neues Ungemach.,2026-06-01
vorletzten,Next to last,Beim vorletzten Testspiel vor der Fußball-WM schärft die deutsche Fußball-Nationalmannschaft vor allem die Offensive. Ein Stürmer des VfB Stuttgart und ein Bayern-Talent drängen mit guten Leistungen Richtung Startelf.,2026-06-01
schauplatz,Location,"Einst Festung der Kreuzritter, nun symbolträchtiger Schauplatz im Nahost-Konflikt: Israel hisst auf Burg Beaufort im Libanon seine Flagge. Der Beschuss Israels durch die Hisbollah geht dennoch weiter.",2026-06-01
mannschaft,team,Tausende Fans des Fußballklubs Paris Saint-Germain haben in Paris und anderen Städten in Frankreich den Sieg ihrer Mannschaft im Finale der Champions League gefeiert. Doch es kam auch zu Zusammenstößen mit der Polizei.,2026-06-01
vereidigt,sworn,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
konflikte,Conflicts,Tigrays TPLF-Partei bricht mit dem Friedensabkommen: Sie hat Debretsion Gebremichael als Präsident des eigentlich entmachteten Regionalparlaments vereidigt. Neue Konflikte mit Addis Abeba sind vorprogrammiert.,2026-06-01
testspiel,test game,Beim vorletzten Testspiel vor der Fußball-WM schärft die deutsche Fußball-Nationalmannschaft vor allem die Offensive. Ein Stürmer des VfB Stuttgart und ein Bayern-Talent drängen mit guten Leistungen Richtung Startelf.,2026-06-01
offensive,Offense,Beim vorletzten Testspiel vor der Fußball-WM schärft die deutsche Fußball-Nationalmannschaft vor allem die Offensive. Ein Stürmer des VfB Stuttgart und ein Bayern-Talent drängen mit guten Leistungen Richtung Startelf.,2026-06-01
reagierte,reacted,Trotz Waffenruhe kam es erneut zu einem Angriff des US-Militärs im Iran - der reagierte entsprechend. Außenminister Wadephul wirbt weiter für einen Platz Deutschlands im UN-Sicherheitsrat. Der DW-Nachrichtenüberblick.,2026-06-01
