German,English,Context,Date
weiterverhandeln,negotiate further,Die erneuten gegenseitigen Angriffe zwischen USA und Iran haben den Schiffsverkehr in der Straße von Hormus wieder zum Erliegen gebracht. Die US-Regierung will dennoch mit der Führung in Teheran weiterverhandeln.,2026-07-11
rettungsdienste,Rescue services,"In der südspanischen Provinz Almería kämpfen Feuerwehr und Rettungsdienste gegen die Flammen. Zwölf Menschen kamen bislang ums Leben, mindestens 23 Menschen werden noch vermisst.",2026-07-11
mutterkonzern,Parent Company:,Wie gefährlich sind Instagram und Facebook für Kinder und Jugendliche? Die EU-Kommission ist besorgt. Dem Mutterkonzern Meta drohen weitreichende Konsequenzen.,2026-07-11
südspanischen,southern Spanish,"In der südspanischen Provinz Almería kämpfen Feuerwehr und Rettungsdienste gegen die Flammen. Zwölf Menschen kamen bislang ums Leben, mindestens 23 Menschen werden noch vermisst.",2026-07-11
stromausfall,Power failure,"Kai Wegner, der Regierende Bürgermeister von Berlin, will im Herbst nicht wieder für das Amt kandidieren. Seine dubiose Rolle beim Stromausfall im Januar hat ihm schwer geschadet",2026-07-11
anzustreben,to strive,"Die Opposition in der Demokratischen Republik Kongo wirft Präsident Tshisekedi vor, eine dritte Amtszeit anzustreben. Die Afrikanische Union bietet Vermittlung an.",2026-07-11
expandieren,Expand,Der reichste Deutsche hat einen Plan: Dieter Schwarz will nicht weiter nur Supermärkte auf der ganzen Welt errichten. Mit der Schwarz Gruppe will er nun auch digital expandieren. Eine ganze Region soll davon profitieren.,2026-07-11
schifffahrt,SHIPPING,Die USA haben Iran ultimativ zu einem klaren Bekenntnis zur freien Schifffahrt am Persischen Golf aufgerufen. Apple verklagt den ChatGPT-Entwickler OpenAI. Der DW-Nachrichtenüberblick.,2026-07-11
übernommen,You do not have to pay the shipping costs.,"Nach dem Tod Ayatollah Ali Chameneis hat sein Sohn Modschtaba ein politisches System übernommen, das sein Vater über Jahrzehnte aufgebaut und nach seinen eigenen Vorstellungen geformt hat.",2026-07-11
tshisekedi,tshisekedi,"Die Opposition in der Demokratischen Republik Kongo wirft Präsident Tshisekedi vor, eine dritte Amtszeit anzustreben. Die Afrikanische Union bietet Vermittlung an.",2026-07-11
bekenntnis,Confession,Die USA haben Iran ultimativ zu einem klaren Bekenntnis zur freien Schifffahrt am Persischen Golf aufgerufen. Apple verklagt den ChatGPT-Entwickler OpenAI. Der DW-Nachrichtenüberblick.,2026-07-11
entwickler,Developer,Die USA haben Iran ultimativ zu einem klaren Bekenntnis zur freien Schifffahrt am Persischen Golf aufgerufen. Apple verklagt den ChatGPT-Entwickler OpenAI. Der DW-Nachrichtenüberblick.,2026-07-11
ayatollah,ayatollah,"Nach dem Tod Ayatollah Ali Chameneis hat sein Sohn Modschtaba ein politisches System übernommen, das sein Vater über Jahrzehnte aufgebaut und nach seinen eigenen Vorstellungen geformt hat.",2026-07-11
chameneis,chameneis,"Nach dem Tod Ayatollah Ali Chameneis hat sein Sohn Modschtaba ein politisches System übernommen, das sein Vater über Jahrzehnte aufgebaut und nach seinen eigenen Vorstellungen geformt hat.",2026-07-11
geschadet,damaged,"Kai Wegner, der Regierende Bürgermeister von Berlin, will im Herbst nicht wieder für das Amt kandidieren. Seine dubiose Rolle beim Stromausfall im Januar hat ihm schwer geschadet",2026-07-11
errichten,.,Der reichste Deutsche hat einen Plan: Dieter Schwarz will nicht weiter nur Supermärkte auf der ganzen Welt errichten. Mit der Schwarz Gruppe will er nun auch digital expandieren. Eine ganze Region soll davon profitieren.,2026-07-11
ultimativ,ultimate,Die USA haben Iran ultimativ zu einem klaren Bekenntnis zur freien Schifffahrt am Persischen Golf aufgerufen. Apple verklagt den ChatGPT-Entwickler OpenAI. Der DW-Nachrichtenüberblick.,2026-07-11
erneuten,repeat,Die erneuten gegenseitigen Angriffe zwischen USA und Iran haben den Schiffsverkehr in der Straße von Hormus wieder zum Erliegen gebracht. Die US-Regierung will dennoch mit der Führung in Teheran weiterverhandeln.,2026-07-11
erliegen,succumb,Die erneuten gegenseitigen Angriffe zwischen USA und Iran haben den Schiffsverkehr in der Straße von Hormus wieder zum Erliegen gebracht. Die US-Regierung will dennoch mit der Führung in Teheran weiterverhandeln.,2026-07-11
amtszeit,Term of office,"Die Opposition in der Demokratischen Republik Kongo wirft Präsident Tshisekedi vor, eine dritte Amtszeit anzustreben. Die Afrikanische Union bietet Vermittlung an.",2026-07-11
reichste,Richest,Der reichste Deutsche hat einen Plan: Dieter Schwarz will nicht weiter nur Supermärkte auf der ganzen Welt errichten. Mit der Schwarz Gruppe will er nun auch digital expandieren. Eine ganze Region soll davon profitieren.,2026-07-11
