German,English,Context,Date
solidaritätsbekundungen,statements of solidarity,Das Sondertribunal in Den Haag verurteilte den früheren UÇK-Führer wegen Kriegsverbrechen. In seiner Heimat gab es Buhrufe gegen die Richter und Solidaritätsbekundungen für Thaçi.,2026-09-17
länderspielkarriere,international career,Mit einer radikalen Erneuerung mit gleich zwei Kadern und 16 möglichen Debütanten startet Klopp in die Fußball-Nations-League. Doch der Neuanfang ist auch das Ende oder zumindest die Pause für manch Länderspielkarriere.,2026-09-17
munitionsknappheit,shortage of ammunition,"Verkäufer sind demnach die USA. Das Geschäft habe einen Umfang von fast drei Milliarden Dollar, heißt es. Washington hatte erst vor kurzem eine Munitionsknappheit infolge des Iran-Kriegs eingeräumt.",2026-09-17
gefängnistüren,prison doors,Nach John Coales Gesprächen öffnen sich 25 Gefängnistüren. Und der Sondergesandte von US-Präsident Trump will weitermachen: Er hofft auf Hilfe für noch viele Häftlinge - doch nicht ohne Gegenleistung.,2026-09-17
sondergesandte,special envoys,Nach John Coales Gesprächen öffnen sich 25 Gefängnistüren. Und der Sondergesandte von US-Präsident Trump will weitermachen: Er hofft auf Hilfe für noch viele Häftlinge - doch nicht ohne Gegenleistung.,2026-09-17
sondertribunal,special tribunal,Das Sondertribunal in Den Haag verurteilte den früheren UÇK-Führer wegen Kriegsverbrechen. In seiner Heimat gab es Buhrufe gegen die Richter und Solidaritätsbekundungen für Thaçi.,2026-09-17
gegenleistung,Consideration,Nach John Coales Gesprächen öffnen sich 25 Gefängnistüren. Und der Sondergesandte von US-Präsident Trump will weitermachen: Er hofft auf Hilfe für noch viele Häftlinge - doch nicht ohne Gegenleistung.,2026-09-17
bereitschaft,acceptance,"US-Unterhändler sehen eine ""neue Bereitschaft"" Russlands zu einem Dialog. Experten rechnen aber nicht mit einer schnellen Lösung im Ukraine-Krieg. Was steckt hinter der derzeitigen Zunahme diplomatischer Aktivitäten?",2026-09-17
derzeitigen,current,"US-Unterhändler sehen eine ""neue Bereitschaft"" Russlands zu einem Dialog. Experten rechnen aber nicht mit einer schnellen Lösung im Ukraine-Krieg. Was steckt hinter der derzeitigen Zunahme diplomatischer Aktivitäten?",2026-09-17
aktivitäten,Activities,"US-Unterhändler sehen eine ""neue Bereitschaft"" Russlands zu einem Dialog. Experten rechnen aber nicht mit einer schnellen Lösung im Ukraine-Krieg. Was steckt hinter der derzeitigen Zunahme diplomatischer Aktivitäten?",2026-09-17
provokative,provocative,"Nach der russischen Drohnen-Attacke auf Ziele in der Nähe von Polens Grenze zur Ukraine hält Warschau an seiner Unterstützung für Kyjiw fest - und kündigt eine ""nicht provokative, aber ernste"" Antwort an Moskau an.",2026-09-17
spritpreise,fuel prices,Die Entscheidung der US-Notenbank Fed erzürnt den amerikanischen Präsidenten. Italien und Frankreich ergreifen Maßnahmen gegen steigende Spritpreise. Der DW-Nachrichtenüberblick.,2026-09-17
erfundenen,invented,Der ChatGPT-Entwickler OpenAI macht sechs neue Zwischenfälle mit seinen KI-Modellen öffentlich. Sie reichen von erfundenen Belegen bis zum Ignorieren von Vorgaben und verschärfen die Debatte über KI-Risiken.,2026-09-17
ignorieren,Ignore,Der ChatGPT-Entwickler OpenAI macht sechs neue Zwischenfälle mit seinen KI-Modellen öffentlich. Sie reichen von erfundenen Belegen bis zum Ignorieren von Vorgaben und verschärfen die Debatte über KI-Risiken.,2026-09-17
erneuerung,Renewal,Mit einer radikalen Erneuerung mit gleich zwei Kadern und 16 möglichen Debütanten startet Klopp in die Fußball-Nations-League. Doch der Neuanfang ist auch das Ende oder zumindest die Pause für manch Länderspielkarriere.,2026-09-17
debütanten,Debutants,Mit einer radikalen Erneuerung mit gleich zwei Kadern und 16 möglichen Debütanten startet Klopp in die Fußball-Nations-League. Doch der Neuanfang ist auch das Ende oder zumindest die Pause für manch Länderspielkarriere.,2026-09-17
eingeräumt,to.,"Verkäufer sind demnach die USA. Das Geschäft habe einen Umfang von fast drei Milliarden Dollar, heißt es. Washington hatte erst vor kurzem eine Munitionsknappheit infolge des Iran-Kriegs eingeräumt.",2026-09-17
neuanfang,new beginning,Mit einer radikalen Erneuerung mit gleich zwei Kadern und 16 möglichen Debütanten startet Klopp in die Fußball-Nations-League. Doch der Neuanfang ist auch das Ende oder zumindest die Pause für manch Länderspielkarriere.,2026-09-17
ergreifen,seize,Die Entscheidung der US-Notenbank Fed erzürnt den amerikanischen Präsidenten. Italien und Frankreich ergreifen Maßnahmen gegen steigende Spritpreise. Der DW-Nachrichtenüberblick.,2026-09-17
verkäufer,(SELLER NAME),"Verkäufer sind demnach die USA. Das Geschäft habe einen Umfang von fast drei Milliarden Dollar, heißt es. Washington hatte erst vor kurzem eine Munitionsknappheit infolge des Iran-Kriegs eingeräumt.",2026-09-17
