German,English,Context,Date
manipulationsvorwürfe,allegations of manipulation,Nach Auszählung fast aller Stimmen kommt die Kremlpartei auf knapp 58 Prozent. Sie dürfte ihre Zweidrittelmehrheit deutlich ausbauen. Kritiker erheben Manipulationsvorwürfe.,2026-09-21
christdemokraten,christian Democrats,"Bei den Landtagswahlen in Mecklenburg-Vorpommern fliegt die CDU aus dem Parlament, in Berlin verlieren die Christdemokraten gegen die Linke. Die IG Metall protestiert gegen Stellenabbau. Der DW-Nachrichtenüberblick.",2026-09-21
kraftstoffpreise,Fuel prices,"Uber verlässt Nigeria und Uganda. Der Wegfall des Fahrdienstes trifft nicht nur zahlreiche Kunden. Auch Fahrer sind zunehmend in Not, die steigenden Kraftstoffpreise, Wartungskosten und andere Betriebskosten zu stemmen.",2026-09-21
instrumentarium,Instruments,"Die jüngste Eskalation im Nahen Osten ereignet sich nur wenige Kilometer vor der Küste Afrikas, am Bab al-Mandab. Die Folgen für die Anrainerstaaten sind enorm - und ihr Instrumentarium für eine Lösung ist begrenzt.",2026-09-21
wartungskosten,Maintenance Cost,"Uber verlässt Nigeria und Uganda. Der Wegfall des Fahrdienstes trifft nicht nur zahlreiche Kunden. Auch Fahrer sind zunehmend in Not, die steigenden Kraftstoffpreise, Wartungskosten und andere Betriebskosten zu stemmen.",2026-09-21
betriebskosten,Operating costs,"Uber verlässt Nigeria und Uganda. Der Wegfall des Fahrdienstes trifft nicht nur zahlreiche Kunden. Auch Fahrer sind zunehmend in Not, die steigenden Kraftstoffpreise, Wartungskosten und andere Betriebskosten zu stemmen.",2026-09-21
mittelgroßen,medium,"Xi Jinping reist nach Washington. Weltweit sorgt die Rivalität zwischen China und den USA für erhebliche Unruhe, nicht nur in wirtschaftlicher Hinsicht. Und die mittelgroßen Länder formieren sich neu.",2026-09-21
fahrdienstes,car service,"Uber verlässt Nigeria und Uganda. Der Wegfall des Fahrdienstes trifft nicht nur zahlreiche Kunden. Auch Fahrer sind zunehmend in Not, die steigenden Kraftstoffpreise, Wartungskosten und andere Betriebskosten zu stemmen.",2026-09-21
triumphiert,triumphant,"Wahlen in Berlin und Mecklenburg-Vorpommern: Die CDU kassiert eine historische Niederlage, die AfD triumphiert erneut. Der Druck auf Deutschlands unbeliebten Kanzler steigt.",2026-09-21
unbeliebten,unpopular,"Wahlen in Berlin und Mecklenburg-Vorpommern: Die CDU kassiert eine historische Niederlage, die AfD triumphiert erneut. Der Druck auf Deutschlands unbeliebten Kanzler steigt.",2026-09-21
gewaltsamer,more violent,"Die Behörde ICE steht wegen gewaltsamer Einsätze gegen Migranten seit langem in der Kritik. Nun sind wieder Schüsse gefallen, diesmal in einer texanischen Stadt.",2026-09-21
texanischen,texan,"Die Behörde ICE steht wegen gewaltsamer Einsätze gegen Migranten seit langem in der Kritik. Nun sind wieder Schüsse gefallen, diesmal in einer texanischen Stadt.",2026-09-21
kremlpartei,kremlin Party,Nach Auszählung fast aller Stimmen kommt die Kremlpartei auf knapp 58 Prozent. Sie dürfte ihre Zweidrittelmehrheit deutlich ausbauen. Kritiker erheben Manipulationsvorwürfe.,2026-09-21
rivalität,rivalry,"Xi Jinping reist nach Washington. Weltweit sorgt die Rivalität zwischen China und den USA für erhebliche Unruhe, nicht nur in wirtschaftlicher Hinsicht. Und die mittelgroßen Länder formieren sich neu.",2026-09-21
formieren,.,"Xi Jinping reist nach Washington. Weltweit sorgt die Rivalität zwischen China und den USA für erhebliche Unruhe, nicht nur in wirtschaftlicher Hinsicht. Und die mittelgroßen Länder formieren sich neu.",2026-09-21
kassiert,"<ex id=""_1""/> will be charged.","Wahlen in Berlin und Mecklenburg-Vorpommern: Die CDU kassiert eine historische Niederlage, die AfD triumphiert erneut. Der Druck auf Deutschlands unbeliebten Kanzler steigt.",2026-09-21
ausbauen,disassemble,Nach Auszählung fast aller Stimmen kommt die Kremlpartei auf knapp 58 Prozent. Sie dürfte ihre Zweidrittelmehrheit deutlich ausbauen. Kritiker erheben Manipulationsvorwürfe.,2026-09-21
