German,English,Context,Date
weltmeisterschaft,World championship,Bosnien-Herzegowina schlägt in den WM-Playoffs sensationell Italien und qualifiziert sich zum zweiten Mal überhaupt für eine Fußball-Weltmeisterschaft. Den Weg ebnen auch viele bekannte Gesichter aus der Bundesliga.,2026-04-02
brennstoffpreise,fuel prices,Eine russische Militärmaschine ist auf der Krim abgestürzt: Offenbar gibt es keine Überlebenden. Die EU wappnet sich für hohe Brennstoffpreise durch den Iran-Krieg. Das Wichtigste in Kürze.,2026-04-02
militärmaschine,military machine,Eine russische Militärmaschine ist auf der Krim abgestürzt: Offenbar gibt es keine Überlebenden. Die EU wappnet sich für hohe Brennstoffpreise durch den Iran-Krieg. Das Wichtigste in Kürze.,2026-04-02
sicherheitszone,Security zone,"Der Konflikt an der sogenannten ""Durand-Linie"", der afghanisch-pakistanischen Grenze, eskaliert. Berichte über eine Sicherheitszone und zivile Opfer sorgen für neue Spannungen. Haben Aufrufe zur Waffenruhe eine Wirkung?",2026-04-02
zwischenwahlen,midterm elections,Im Vorfeld der wichtigen Zwischenwahlen zum US-Kongress treibt Präsident Trump die Beschränkung des Wahlrechts voran. Bürgerrechtler und Demokraten reagieren umgehend.,2026-04-02
bürgerrechtler,civil rights activist,Im Vorfeld der wichtigen Zwischenwahlen zum US-Kongress treibt Präsident Trump die Beschränkung des Wahlrechts voran. Bürgerrechtler und Demokraten reagieren umgehend.,2026-04-02
pakistanischen,Pakistani,"Der Konflikt an der sogenannten ""Durand-Linie"", der afghanisch-pakistanischen Grenze, eskaliert. Berichte über eine Sicherheitszone und zivile Opfer sorgen für neue Spannungen. Haben Aufrufe zur Waffenruhe eine Wirkung?",2026-04-02
handelsströme,Traffic flows,"Ein Jahr nach Trumps Zollhammer am ""Tag der Befreiung"" haben sich die globalen Handelsströme verändert. Handelsdaten zeigen, welche Länder profitierten, wer Verluste erlitt - und wer die Kosten trägt.",2026-04-02
volkszählung,Census,In Indien ist die erste Volkszählung seit 15 Jahren angelaufen. Mehr als drei Millionen Helfer sind im Einsatz. Es ist der größte Zensus weltweit.,2026-04-02
beschränkung,Limit,Im Vorfeld der wichtigen Zwischenwahlen zum US-Kongress treibt Präsident Trump die Beschränkung des Wahlrechts voran. Bürgerrechtler und Demokraten reagieren umgehend.,2026-04-02
