German,English,Context,Date
friedensnobelpreisträgerin,nobel Peace Prize laureate,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
staatengemeinschaft,community of states,Seit Wochen provoziert US-Präsident Donald Trump den Karibikstaat Kuba mit Übernahme-Drohungen. Jetzt wendet sich der kubanische Präsident Miguel Díaz-Canel an die Staatengemeinschaft.,2026-05-03
fluggesellschaften,Airline companies :,"Durch den Iran-Krieg steigen die Preise für Flugbenzin. Das zwingt afrikanische Fluggesellschaften, ihre Ticketpreise anzuheben, Flüge zu streichen und ihren Betrieb neu zu überdenken.",2026-05-03
gesundheitszustand,State of health,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
rettungsinitiative,rescue initiative,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
sommerreisepläne,summer travel plans,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
verschlechtert,Declined,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
gegenmaßnahmen,Counter Measures,"Die EU-Kommission behält sich Gegenmaßnahmen vor, sollte der US-Präsident seine Zollpläne realisieren. Die USA kündigen den Abzug von rund 5000 US-Soldaten aus Deutschland an. Der DW-Nachrichtenüberblick.",2026-05-03
herzproblemen,heart problems,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
nachbarländer,Neighbouring countries,"Während des Bürgerkriegs sind Millionen Menschen aus Syrien geflohen - vor allem in Nachbarländer, aber auch nach Europa. Seit dem Machtwechsel kehrten viele in die Heimat zurück, davon aber nur wenige aus Deutschland.",2026-05-03
einschnitten,incisions,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
karibikstaat,caribbean state,Seit Wochen provoziert US-Präsident Donald Trump den Karibikstaat Kuba mit Übernahme-Drohungen. Jetzt wendet sich der kubanische Präsident Miguel Díaz-Canel an die Staatengemeinschaft.,2026-05-03
meeressäuger,2011.,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
bürgerkriegs,civil War,"Während des Bürgerkriegs sind Millionen Menschen aus Syrien geflohen - vor allem in Nachbarländer, aber auch nach Europa. Seit dem Machtwechsel kehrten viele in die Heimat zurück, davon aber nur wenige aus Deutschland.",2026-05-03
machtwechsel,change of power,"Während des Bürgerkriegs sind Millionen Menschen aus Syrien geflohen - vor allem in Nachbarländer, aber auch nach Europa. Seit dem Machtwechsel kehrten viele in die Heimat zurück, davon aber nur wenige aus Deutschland.",2026-05-03
herzinfarkt,Heart attack,Der Gesundheitszustand der iranischen Friedensnobelpreisträgerin Narges Mohammadi hat sich weiter verschlechtert. Die 54-Jährige liegt mit Herzproblemen in einer Klinik. Erst kürzlich war von einem Herzinfarkt die Rede.,2026-05-03
ostseeinsel,ostseeinsel,Der vor der deutschen Ostseeinsel Poel geborgene Wal schwimmt in der Nordsee. Eine private Rettungsinitiative brachte den Meeressäuger per Lastkahn dorthin. Derzeit scheint er auf dem richtigen Kurs unterwegs zu sein.,2026-05-03
realisieren,realisieren,"Die EU-Kommission behält sich Gegenmaßnahmen vor, sollte der US-Präsident seine Zollpläne realisieren. Die USA kündigen den Abzug von rund 5000 US-Soldaten aus Deutschland an. Der DW-Nachrichtenüberblick.",2026-05-03
multipolare,multipolar,Für eine künftige multipolare Weltordnung sucht China Unterstützung in Europa. Die Beziehungen Europas zu den USA rutschen in eine Krise. Darin sieht Peking seine Chance.,2026-05-03
überdenken,reconsider,Europäer müssen eventuell ihre Sommerreisepläne überdenken: Die Blockade der Straße von Hormus verteuert Kerosin und zwingt Airlines zu Einschnitten. Was macht die EU?,2026-05-03
