German,English,Context,Date
entgelttransparenzgesetz,remuneration Transparency Act,"Seit dieser Woche muss die Bundesrepublik das EU-Entgelttransparenzgesetz national umsetzen, hat diesen Termin aber verpasst. Wir erklären, um was es genau geht und klären die Frage, ob Deutschland nun bestraft wird.",2026-06-11
untersuchungsausschuss,Committee on Inspection Regulations,Tech-Milliardär Bill Gates hat vor dem Epstein-Untersuchungsausschuss in Washington ausgesagt. Der Konflikt zwischen USA und Iran am Persischen Golf eskaliert erneut. Der DW-Nachrichtenüberblick.,2026-06-11
migrationsgegner,migration opponent,Präsident Cyril Ramaphosa will nach gewaltsamen Protesten die irreguläre Migration nach Südafrika eindämmen. Doch Migrationsgegner überzeugt das noch nicht.,2026-06-11
grundlegende,Foundation earthing electrode,Unter Viktor Orban standen Roma ganz unten. Nun setzt der neue Premier Peter Magyar Zeichen gegen Antiziganismus. Wie ernst meint er es? Und können ungarische Roma eine grundlegende Verbesserung ihrer Lage erwarten?,2026-06-11
verbesserung,improvement,Unter Viktor Orban standen Roma ganz unten. Nun setzt der neue Premier Peter Magyar Zeichen gegen Antiziganismus. Wie ernst meint er es? Und können ungarische Roma eine grundlegende Verbesserung ihrer Lage erwarten?,2026-06-11
explosionen,Explain modes,"Der Konflikt zwischen den USA und Iran eskaliert erneut: Raketen, Drohnen und Explosionen erschüttern die Region. Die Straße von Hormus rückt erneut in den Fokus.",2026-06-11
übertragung,transfer,Nach dem Ebola-Ausbruch in Afrika will die US-Regierung eine Übertragung des Virus auf den amerikanischen Kontinent verhindern. Im Blick hat sie die am Donnerstag beginnende Fußball-Weltmeisterschaft.,2026-06-11
persischen,persian,Tech-Milliardär Bill Gates hat vor dem Epstein-Untersuchungsausschuss in Washington ausgesagt. Der Konflikt zwischen USA und Iran am Persischen Golf eskaliert erneut. Der DW-Nachrichtenüberblick.,2026-06-11
beginnende,starting,Nach dem Ebola-Ausbruch in Afrika will die US-Regierung eine Übertragung des Virus auf den amerikanischen Kontinent verhindern. Im Blick hat sie die am Donnerstag beginnende Fußball-Weltmeisterschaft.,2026-06-11
andernorts,elsewhere,"Dieser Mai war global außergewöhnlich warm. In Europa setzte früh eine extreme Hitzewelle ein, begleitet von Dürre, während andernorts heftige Überschwemmungen auftraten.",2026-06-11
ausgesagt,testified,Tech-Milliardär Bill Gates hat vor dem Epstein-Untersuchungsausschuss in Washington ausgesagt. Der Konflikt zwischen USA und Iran am Persischen Golf eskaliert erneut. Der DW-Nachrichtenüberblick.,2026-06-11
auftraten,Application,"Dieser Mai war global außergewöhnlich warm. In Europa setzte früh eine extreme Hitzewelle ein, begleitet von Dürre, während andernorts heftige Überschwemmungen auftraten.",2026-06-11
eindämmen,levee,Präsident Cyril Ramaphosa will nach gewaltsamen Protesten die irreguläre Migration nach Südafrika eindämmen. Doch Migrationsgegner überzeugt das noch nicht.,2026-06-11
überzeugt,I do not convince,Präsident Cyril Ramaphosa will nach gewaltsamen Protesten die irreguläre Migration nach Südafrika eindämmen. Doch Migrationsgegner überzeugt das noch nicht.,2026-06-11
