German,English,Context,Date
benzinrationierungen,petrol rationing,"Angesichts der explodierenden Energiepreise und der weiter gesperrten Straße von Hormus muss die Welt ihren Energieverbrauch senken. Benzinrationierungen, Homeoffice, Vier-Tage-Woche: Es gibt zahlreiche Maßnahmen.",2026-03-27
transatlantischen,transatlantic,Lange haben sich afrikanische Staaten dafür eingesetzt. Nun haben die Vereinten Nationen den transatlantischen Sklavenhandel als schwerstes Verbrechen gegen die Menschlichkeit verurteilt. Doch es gibt auch Widerspruch.,2026-03-27
energieverbrauch,energy consumption,"Angesichts der explodierenden Energiepreise und der weiter gesperrten Straße von Hormus muss die Welt ihren Energieverbrauch senken. Benzinrationierungen, Homeoffice, Vier-Tage-Woche: Es gibt zahlreiche Maßnahmen.",2026-03-27
justizministerin,Minister of Justice,"Es geht um KI-Anwendungen, die aus echten Fotos gefälschte sexuelle Darstellungen machen - ohne Einwilligung der Betroffenen. Auch die deutsche Justizministerin Hubig plant einen Gesetzentwurf zu dem Thema.",2026-03-27
speichelleckerei,saliva treats,"Wer sich an Chatbots wendet, erfährt oft zuckersüße Hilfe. In der Fachwelt hat das Phänomen einen Namen: Speichelleckerei. Eine neue Studie zeigt, warum das ein Problem ist - und wie groß es ist.",2026-03-27
tatverdächtigen,Suspects:,Das Reporterteam war zu Dreharbeiten in dem kleinen Ort in Thüringen unterwegs. Die beiden Tatverdächtigen werden der rechtsextremen Szene zugerechnet.,2026-03-27
explodierenden,exploding,"Angesichts der explodierenden Energiepreise und der weiter gesperrten Straße von Hormus muss die Welt ihren Energieverbrauch senken. Benzinrationierungen, Homeoffice, Vier-Tage-Woche: Es gibt zahlreiche Maßnahmen.",2026-03-27
menschlichkeit,humanity,Lange haben sich afrikanische Staaten dafür eingesetzt. Nun haben die Vereinten Nationen den transatlantischen Sklavenhandel als schwerstes Verbrechen gegen die Menschlichkeit verurteilt. Doch es gibt auch Widerspruch.,2026-03-27
darstellungen,Edinburgh.,"Es geht um KI-Anwendungen, die aus echten Fotos gefälschte sexuelle Darstellungen machen - ohne Einwilligung der Betroffenen. Auch die deutsche Justizministerin Hubig plant einen Gesetzentwurf zu dem Thema.",2026-03-27
gesetzentwurf,Bill,"Es geht um KI-Anwendungen, die aus echten Fotos gefälschte sexuelle Darstellungen machen - ohne Einwilligung der Betroffenen. Auch die deutsche Justizministerin Hubig plant einen Gesetzentwurf zu dem Thema.",2026-03-27
sklavenhandel,Slave Trade,Lange haben sich afrikanische Staaten dafür eingesetzt. Nun haben die Vereinten Nationen den transatlantischen Sklavenhandel als schwerstes Verbrechen gegen die Menschlichkeit verurteilt. Doch es gibt auch Widerspruch.,2026-03-27
benzinpreise,Gas prices,"Weniger Öl, hohe Benzinpreise, nervöse Märkte - der Irankrieg weckt Erinnerungen an die Ölkrisen in den 1970er Jahren. Damals rutschte die deutsche Wirtschaft in eine Stagflation. Wie schlimm ist es heute wirklich?",2026-03-27
erinnerungen,Reminders,"Weniger Öl, hohe Benzinpreise, nervöse Märkte - der Irankrieg weckt Erinnerungen an die Ölkrisen in den 1970er Jahren. Damals rutschte die deutsche Wirtschaft in eine Stagflation. Wie schlimm ist es heute wirklich?",2026-03-27
wettbewerben,competitions,Nach heftigen Gender-Debatten im Sport beschließt das IOC für die Olympischen Spiele neue Richtlinien: Athletinnen müssen vor den Wettbewerben ihr Geschlecht testen lassen. Verschärft werden die Regeln für Transfrauen.,2026-03-27
reporterteam,reporter team,Das Reporterteam war zu Dreharbeiten in dem kleinen Ort in Thüringen unterwegs. Die beiden Tatverdächtigen werden der rechtsextremen Szene zugerechnet.,2026-03-27
dreharbeiten,Turning services,Das Reporterteam war zu Dreharbeiten in dem kleinen Ort in Thüringen unterwegs. Die beiden Tatverdächtigen werden der rechtsextremen Szene zugerechnet.,2026-03-27
einwilligung,Consent,"Es geht um KI-Anwendungen, die aus echten Fotos gefälschte sexuelle Darstellungen machen - ohne Einwilligung der Betroffenen. Auch die deutsche Justizministerin Hubig plant einen Gesetzentwurf zu dem Thema.",2026-03-27
afrikanische,AFRICAN,Lange haben sich afrikanische Staaten dafür eingesetzt. Nun haben die Vereinten Nationen den transatlantischen Sklavenhandel als schwerstes Verbrechen gegen die Menschlichkeit verurteilt. Doch es gibt auch Widerspruch.,2026-03-27
stagflation,Stagflation,"Weniger Öl, hohe Benzinpreise, nervöse Märkte - der Irankrieg weckt Erinnerungen an die Ölkrisen in den 1970er Jahren. Damals rutschte die deutsche Wirtschaft in eine Stagflation. Wie schlimm ist es heute wirklich?",2026-03-27
